game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
162,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,25,19,6
163,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,3,2,1
164,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,19,19,30,22,14,8
165,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,14,8,6
166,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,19,19,30,20,8,12
167,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,1,0,1
168,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,14,7,7
169,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,3,2,1
170,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,0,0,30,4,4,0
171,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,15,11,4
172,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,26,15,11
173,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,16,13,3
174,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,5,5,30,10,8,2
175,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,22,22,30,17,13,4
176,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,17,8,9
177,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,3,3,30,2,0,2
178,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,25,12,13
179,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,4,4,30,5,2,3
180,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,9,4,5
181,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,20,12,8
182,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,25,14,11
183,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,5,5,30,13,9,4
184,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,27,27,30,33,19,14
185,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,14,30,30,14,10,6,4
186,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,21,11,10
187,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,21,13,8
188,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,21,15,6
189,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,18,9,9
190,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,11,11,30,22,18,4
191,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,20,10,10
192,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,3,3,30,7,4,3
193,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,6,6,30,8,5,3
194,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,18,8,10
195,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,10,10,30,15,10,5
196,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,29,30,30,29,37,22,15
197,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,13,13,30,22,13,9
198,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,23,15,8
199,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,18,18,30,27,21,6
200,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,23,14,9
201,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,13,13,30,20,12,8
202,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,21,21,30,15,11,4
203,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,4,4,30,5,2,3
204,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,28,28,30,34,19,15
205,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,13,13,30,18,11,7
206,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,18,18,30,23,15,8
207,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,23,23,30,24,11,13
208,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,25,25,30,26,15,11
209,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,24,15,9
210,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,19,19,30,24,14,10
211,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,18,18,30,20,12,8
212,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,22,30,30,22,17,13,4
213,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,26,18,8
214,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,19,19,30,26,17,9
215,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,4,4,30,9,6,3
216,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,14,30,30,14,21,8,13
217,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,22,22,30,24,14,10
218,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,22,16,6
219,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,23,14,9
220,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,10,10,30,16,11,5
221,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,22,22,30,30,16,14
222,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,28,28,30,31,20,11
223,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,20,12,8
224,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,6,6,30,7,3,4
225,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,1,0,1
226,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,24,17,7
227,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,27,18,9
228,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,6,30,30,6,9,5,4
229,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,23,23,30,25,13,12
230,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,1,1,0
231,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,0,0,30,3,3,0
232,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,16,10,6
233,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,25,17,8
234,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,27,27,30,31,17,14
235,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,22,13,9
236,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,18,18,30,20,10,10
237,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,11,5,6
238,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,2,2,30,2,0,2
239,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,13,13,30,11,6,5
240,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,24,24,30,26,17,9
241,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,11,7,4
242,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,19,14,5
243,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,21,21,30,18,8,10
244,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,3,3,30,2,1,1
245,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,20,20,30,33,19,14
246,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,0,0,30,0,0,0
247,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,13,8,5
248,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,20,13,7
249,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,5,5,30,9,5,4
250,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,7,7,30,6,1,5
251,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,23,18,5
252,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,3,2,1
253,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,8,8,30,17,13,4
254,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,4,4,30,4,2,2
255,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,0,0,30,0,0,0
256,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,13,13,30,20,11,9
257,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,3,3,30,7,5,2
258,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,0,30,30,0,1,0,1
259,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,12,7,5
260,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,1,1,30,2,1,1
261,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,21,12,9
262,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,15,8,7
263,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,4,4,30,8,5,3
264,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,20,13,7
265,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,6,6,30,11,5,6
266,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,15,10,5
267,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,21,14,7
268,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,29,20,9
269,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,4,4,30,5,2,3
270,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,25,15,10
271,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,10,10,30,12,7,5
272,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,20,20,30,25,15,10
273,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,6,6,30,3,1,2
274,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,20,11,9
275,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,3,30,30,3,2,2,0
276,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,18,18,30,28,18,10
277,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,11,11,30,25,19,6
278,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,24,12,12
279,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,17,7,10
280,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,10,10,30,21,15,6
281,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,8,30,30,8,11,5,6
282,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,24,24,30,33,20,13
283,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,9,9,30,10,5,5
284,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,27,27,30,29,15,14
285,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,15,30,30,15,17,11,6
286,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,18,18,30,23,11,12
287,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,10,10,30,17,13,4
288,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,15,15,30,19,9,10
289,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,7,7,30,16,12,4
290,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,13,30,30,13,14,9,5
291,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,19,11,8
292,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,6,30,30,6,11,5,6
293,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,0,0,30,0,0,0
294,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,7,7,30,6,3,3
295,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,13,13,30,21,15,6
296,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,2,2,30,2,1,1
297,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,19,30,30,19,22,12,10
298,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,7,7,30,8,4,4
299,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,0,0,30,1,1,0
300,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,22,22,30,23,12,11
301,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,16,16,30,28,17,11
302,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,6,6,30,13,12,1
303,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,17,30,30,17,24,14,10
304,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,27,27,30,23,15,8
305,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,3,3,30,6,3,3
306,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,23,23,30,29,16,13
307,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,25,25,30,27,16,11
308,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,19,19,30,22,12,10
309,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,2,2,30,19,17,2
310,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,23,23,30,18,10,8
311,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,29,30,30,29,32,19,13
312,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,21,21,30,30,17,13
313,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,22,22,30,28,16,12
314,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,2,2,30,11,9,2
315,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,5,5,30,14,10,4
316,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J1,19,30,30,19,20,12,8
317,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,7,7,30,14,9,5
318,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,6,6,30,5,1,4
319,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,20,20,30,20,7,13
320,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,22,22,30,24,11,13
321,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,3,3,30,2,0,2
322,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,17,17,30,23,13,10
323,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,14,14,30,25,16,9
324,rational,q_learning,N/A,C:\Users\Ramiro\Desktop\Truco-AI\game\agents\RL-Agents\q_tables\q_table_ep49019.pkl,J0,30,12,12,30,16,7,9
