game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
1,sb3_league,rational,N/A,N/A,J1,20,30,30,20,15,5,10
2,sb3_league,rational,N/A,N/A,J0,30,29,29,30,18,11,7
3,sb3_league,rational,N/A,N/A,J1,16,30,30,16,8,6,2
4,sb3_league,rational,N/A,N/A,J0,30,14,14,30,11,11,0
5,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,10,7
6,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
7,sb3_league,rational,N/A,N/A,J1,27,30,30,27,16,11,5
8,sb3_league,rational,N/A,N/A,J1,24,30,30,24,17,11,6
9,sb3_league,rational,N/A,N/A,J1,18,30,30,18,9,6,3
10,sb3_league,rational,N/A,N/A,J0,30,29,29,30,16,9,7
11,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,8,9
12,sb3_league,rational,N/A,N/A,J0,30,19,19,30,15,10,5
13,sb3_league,rational,N/A,N/A,J1,20,30,30,20,12,9,3
14,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
15,sb3_league,rational,N/A,N/A,J1,10,30,30,10,5,4,1
16,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,10,5
17,sb3_league,rational,N/A,N/A,J0,30,26,26,30,16,9,7
18,sb3_league,rational,N/A,N/A,J0,30,20,20,30,16,12,4
19,sb3_league,rational,N/A,N/A,J1,8,30,30,8,6,4,2
20,sb3_league,rational,N/A,N/A,J1,12,30,30,12,11,6,5
21,sb3_league,rational,N/A,N/A,J0,30,15,15,30,12,9,3
22,sb3_league,rational,N/A,N/A,J1,16,30,30,16,12,4,8
23,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,9,8
24,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,8,11
25,sb3_league,rational,N/A,N/A,J0,30,26,26,30,12,9,3
26,sb3_league,rational,N/A,N/A,J1,22,30,30,22,16,8,8
27,sb3_league,rational,N/A,N/A,J1,24,30,30,24,18,9,9
28,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
29,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
30,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
31,sb3_league,rational,N/A,N/A,J0,30,23,23,30,17,10,7
32,sb3_league,rational,N/A,N/A,J0,30,17,17,30,15,11,4
33,sb3_league,rational,N/A,N/A,J1,14,30,30,14,15,6,9
34,sb3_league,rational,N/A,N/A,J0,30,11,11,30,13,9,4
35,sb3_league,rational,N/A,N/A,J1,26,30,30,26,16,9,7
36,sb3_league,rational,N/A,N/A,J1,29,30,30,29,18,12,6
37,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,7,10
38,sb3_league,rational,N/A,N/A,J0,30,23,23,30,18,10,8
39,sb3_league,rational,N/A,N/A,J1,27,30,30,27,16,11,5
40,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,10,9
41,sb3_league,rational,N/A,N/A,J1,22,30,30,22,15,7,8
42,sb3_league,rational,N/A,N/A,J0,30,26,26,30,18,9,9
43,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
44,sb3_league,rational,N/A,N/A,J1,16,30,30,16,14,7,7
45,sb3_league,rational,N/A,N/A,J1,24,30,30,24,17,10,7
46,sb3_league,rational,N/A,N/A,J1,29,30,30,29,18,12,6
47,sb3_league,rational,N/A,N/A,J1,22,30,30,22,15,7,8
48,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,9,10
49,sb3_league,rational,N/A,N/A,J0,30,8,8,30,12,9,3
50,sb3_league,rational,N/A,N/A,J1,11,30,30,11,12,4,8
51,sb3_league,rational,N/A,N/A,J1,17,30,30,17,14,7,7
52,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
53,sb3_league,rational,N/A,N/A,J0,30,19,19,30,15,12,3
54,sb3_league,rational,N/A,N/A,J0,30,22,22,30,17,9,8
55,sb3_league,rational,N/A,N/A,J0,30,8,8,30,11,10,1
56,sb3_league,rational,N/A,N/A,J1,29,30,30,29,19,13,6
57,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,10,6
58,sb3_league,rational,N/A,N/A,J1,23,30,30,23,15,6,9
59,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
60,sb3_league,rational,N/A,N/A,J0,30,19,19,30,17,13,4
61,sb3_league,rational,N/A,N/A,J1,24,30,30,24,19,11,8
62,sb3_league,rational,N/A,N/A,J0,30,9,9,30,14,10,4
63,sb3_league,rational,N/A,N/A,J0,30,6,6,30,6,5,1
64,sb3_league,rational,N/A,N/A,J1,23,30,30,23,15,6,9
65,sb3_league,rational,N/A,N/A,J1,13,30,30,13,13,5,8
66,sb3_league,rational,N/A,N/A,J1,13,30,30,13,13,6,7
67,sb3_league,rational,N/A,N/A,J1,13,30,30,13,13,6,7
68,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
69,sb3_league,rational,N/A,N/A,J1,18,30,30,18,16,5,11
70,sb3_league,rational,N/A,N/A,J0,30,25,25,30,17,12,5
71,sb3_league,rational,N/A,N/A,J0,30,28,28,30,18,11,7
72,sb3_league,rational,N/A,N/A,J0,30,21,21,30,15,10,5
73,sb3_league,rational,N/A,N/A,J1,26,30,30,26,14,12,2
74,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,9,8
75,sb3_league,rational,N/A,N/A,J1,26,30,30,26,19,10,9
76,sb3_league,rational,N/A,N/A,J0,30,22,22,30,13,8,5
77,sb3_league,rational,N/A,N/A,J1,24,30,30,24,16,8,8
78,sb3_league,rational,N/A,N/A,J1,12,30,30,12,13,4,9
79,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,10,5
80,sb3_league,rational,N/A,N/A,J0,30,16,16,30,17,11,6
81,sb3_league,rational,N/A,N/A,J1,14,30,30,14,15,6,9
82,sb3_league,rational,N/A,N/A,J1,9,30,30,9,11,5,6
83,sb3_league,rational,N/A,N/A,J0,30,7,7,30,13,12,1
84,sb3_league,rational,N/A,N/A,J1,21,30,30,21,15,9,6
85,sb3_league,rational,N/A,N/A,J1,10,30,30,10,6,5,1
86,sb3_league,rational,N/A,N/A,J0,30,29,29,30,19,11,8
87,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
88,sb3_league,rational,N/A,N/A,J1,20,30,30,20,14,6,8
89,sb3_league,rational,N/A,N/A,J1,24,30,30,24,16,9,7
90,sb3_league,rational,N/A,N/A,J0,30,10,10,30,14,9,5
91,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
92,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
93,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,8,9
94,sb3_league,rational,N/A,N/A,J1,21,30,30,21,17,10,7
95,sb3_league,rational,N/A,N/A,J1,14,30,30,14,11,3,8
96,sb3_league,rational,N/A,N/A,J0,30,27,27,30,18,11,7
97,sb3_league,rational,N/A,N/A,J1,28,30,30,28,19,11,8
98,sb3_league,rational,N/A,N/A,J0,30,19,19,30,15,12,3
99,sb3_league,rational,N/A,N/A,J0,30,24,24,30,15,10,5
100,sb3_league,rational,N/A,N/A,J1,19,30,30,19,18,6,12
101,sb3_league,rational,N/A,N/A,J1,4,30,30,4,3,2,1
102,sb3_league,rational,N/A,N/A,J1,8,30,30,8,12,4,8
103,sb3_league,rational,N/A,N/A,J1,15,30,30,15,10,6,4
104,sb3_league,rational,N/A,N/A,J1,11,30,30,11,7,5,2
105,sb3_league,rational,N/A,N/A,J1,15,30,30,15,10,6,4
106,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
107,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,9,7
108,sb3_league,rational,N/A,N/A,J0,30,12,12,30,14,10,4
109,sb3_league,rational,N/A,N/A,J1,1,30,30,1,1,1,0
110,sb3_league,rational,N/A,N/A,J1,13,30,30,13,11,5,6
111,sb3_league,rational,N/A,N/A,J0,30,14,14,30,15,12,3
112,sb3_league,rational,N/A,N/A,J1,24,30,30,24,17,8,9
113,sb3_league,rational,N/A,N/A,J0,30,26,26,30,19,9,10
114,sb3_league,rational,N/A,N/A,J1,19,30,30,19,15,7,8
115,sb3_league,rational,N/A,N/A,J1,28,30,30,28,16,9,7
116,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
117,sb3_league,rational,N/A,N/A,J0,30,26,26,30,16,9,7
118,sb3_league,rational,N/A,N/A,J1,16,30,30,16,17,8,9
119,sb3_league,rational,N/A,N/A,J1,17,30,30,17,15,7,8
120,sb3_league,rational,N/A,N/A,J0,30,27,27,30,18,9,9
121,sb3_league,rational,N/A,N/A,J1,22,30,30,22,17,11,6
122,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
123,sb3_league,rational,N/A,N/A,J1,19,30,30,19,12,9,3
124,sb3_league,rational,N/A,N/A,J0,30,29,29,30,19,11,8
125,sb3_league,rational,N/A,N/A,J0,30,28,28,30,20,12,8
126,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
127,sb3_league,rational,N/A,N/A,J1,18,30,30,18,16,7,9
128,sb3_league,rational,N/A,N/A,J0,30,10,10,30,14,11,3
129,sb3_league,rational,N/A,N/A,J0,30,27,27,30,19,10,9
130,sb3_league,rational,N/A,N/A,J1,28,30,30,28,17,11,6
131,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,9,8
132,sb3_league,rational,N/A,N/A,J0,30,25,25,30,19,12,7
133,sb3_league,rational,N/A,N/A,J0,30,29,29,30,18,8,10
134,sb3_league,rational,N/A,N/A,J0,30,28,28,30,18,13,5
135,sb3_league,rational,N/A,N/A,J1,13,30,30,13,15,5,10
136,sb3_league,rational,N/A,N/A,J0,30,24,24,30,17,10,7
137,sb3_league,rational,N/A,N/A,J1,27,30,30,27,17,11,6
138,sb3_league,rational,N/A,N/A,J1,23,30,30,23,16,8,8
139,sb3_league,rational,N/A,N/A,J1,15,30,30,15,15,6,9
140,sb3_league,rational,N/A,N/A,J0,30,24,24,30,18,10,8
141,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
142,sb3_league,rational,N/A,N/A,J1,17,30,30,17,16,7,9
143,sb3_league,rational,N/A,N/A,J0,30,29,29,30,15,10,5
144,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,12,3
145,sb3_league,rational,N/A,N/A,J0,30,26,26,30,19,10,9
146,sb3_league,rational,N/A,N/A,J0,30,27,27,30,19,13,6
147,sb3_league,rational,N/A,N/A,J0,30,23,23,30,14,10,4
148,sb3_league,rational,N/A,N/A,J1,17,30,30,17,13,7,6
149,sb3_league,rational,N/A,N/A,J1,19,30,30,19,16,8,8
150,sb3_league,rational,N/A,N/A,J0,30,11,11,30,11,10,1
151,sb3_league,rational,N/A,N/A,J0,30,24,24,30,12,9,3
152,sb3_league,rational,N/A,N/A,J1,22,30,30,22,18,8,10
153,sb3_league,rational,N/A,N/A,J0,30,16,16,30,13,8,5
154,sb3_league,rational,N/A,N/A,J1,24,30,30,24,16,9,7
155,sb3_league,rational,N/A,N/A,J0,30,10,10,30,13,9,4
156,sb3_league,rational,N/A,N/A,J1,28,30,30,28,15,6,9
157,sb3_league,rational,N/A,N/A,J1,26,30,30,26,14,8,6
158,sb3_league,rational,N/A,N/A,J0,30,27,27,30,16,8,8
159,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,9,8
160,sb3_league,rational,N/A,N/A,J0,30,23,23,30,16,11,5
161,sb3_league,rational,N/A,N/A,J0,30,27,27,30,14,10,4
162,sb3_league,rational,N/A,N/A,J1,20,30,30,20,15,9,6
163,sb3_league,rational,N/A,N/A,J1,15,30,30,15,11,8,3
164,sb3_league,rational,N/A,N/A,J0,30,27,27,30,17,8,9
165,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
166,sb3_league,rational,N/A,N/A,J0,30,23,23,30,16,9,7
167,sb3_league,rational,N/A,N/A,J0,30,10,10,30,11,9,2
168,sb3_league,rational,N/A,N/A,J1,17,30,30,17,13,7,6
169,sb3_league,rational,N/A,N/A,J1,14,30,30,14,16,6,10
170,sb3_league,rational,N/A,N/A,J1,16,30,30,16,12,6,6
171,sb3_league,rational,N/A,N/A,J1,22,30,30,22,17,9,8
172,sb3_league,rational,N/A,N/A,J0,30,2,2,30,9,8,1
173,sb3_league,rational,N/A,N/A,J0,30,29,29,30,19,11,8
174,sb3_league,rational,N/A,N/A,J1,28,30,30,28,17,10,7
175,sb3_league,rational,N/A,N/A,J0,30,7,7,30,11,9,2
176,sb3_league,rational,N/A,N/A,J1,4,30,30,4,2,2,0
177,sb3_league,rational,N/A,N/A,J0,30,16,16,30,14,10,4
178,sb3_league,rational,N/A,N/A,J0,30,10,10,30,14,10,4
179,sb3_league,rational,N/A,N/A,J1,8,30,30,8,6,3,3
180,sb3_league,rational,N/A,N/A,J1,16,30,30,16,11,6,5
181,sb3_league,rational,N/A,N/A,J0,30,17,17,30,16,10,6
182,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
183,sb3_league,rational,N/A,N/A,J1,18,30,30,18,14,8,6
184,sb3_league,rational,N/A,N/A,J1,23,30,30,23,18,10,8
185,sb3_league,rational,N/A,N/A,J0,30,19,19,30,14,10,4
186,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,7,9
187,sb3_league,rational,N/A,N/A,J0,30,24,24,30,17,10,7
188,sb3_league,rational,N/A,N/A,J0,30,14,14,30,14,11,3
189,sb3_league,rational,N/A,N/A,J1,11,30,30,11,8,4,4
190,sb3_league,rational,N/A,N/A,J1,12,30,30,12,11,5,6
191,sb3_league,rational,N/A,N/A,J0,30,25,25,30,15,8,7
192,sb3_league,rational,N/A,N/A,J0,30,28,28,30,21,13,8
193,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,11,6
194,sb3_league,rational,N/A,N/A,J0,30,24,24,30,18,11,7
195,sb3_league,rational,N/A,N/A,J0,30,25,25,30,18,10,8
196,sb3_league,rational,N/A,N/A,J1,25,30,30,25,18,10,8
197,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,10,9
198,sb3_league,rational,N/A,N/A,J0,30,10,10,30,12,10,2
199,sb3_league,rational,N/A,N/A,J1,24,30,30,24,18,8,10
200,sb3_league,rational,N/A,N/A,J0,30,25,25,30,15,10,5
201,sb3_league,rational,N/A,N/A,J1,20,30,30,20,10,8,2
202,sb3_league,rational,N/A,N/A,J0,30,29,29,30,19,10,9
203,sb3_league,rational,N/A,N/A,J1,23,30,30,23,17,8,9
204,sb3_league,rational,N/A,N/A,J0,30,4,4,30,10,10,0
205,sb3_league,rational,N/A,N/A,J1,27,30,30,27,16,11,5
206,sb3_league,rational,N/A,N/A,J0,30,11,11,30,13,10,3
207,sb3_league,rational,N/A,N/A,J1,18,30,30,18,9,7,2
208,sb3_league,rational,N/A,N/A,J0,30,12,12,30,16,11,5
209,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
210,sb3_league,rational,N/A,N/A,J1,23,30,30,23,15,7,8
211,sb3_league,rational,N/A,N/A,J0,30,0,0,30,1,1,0
212,sb3_league,rational,N/A,N/A,J0,30,2,2,30,11,10,1
213,sb3_league,rational,N/A,N/A,J1,28,30,30,28,15,9,6
214,sb3_league,rational,N/A,N/A,J0,30,14,14,30,14,10,4
215,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,10,7
216,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
217,sb3_league,rational,N/A,N/A,J1,18,30,30,18,14,6,8
218,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
219,sb3_league,rational,N/A,N/A,J0,30,24,24,30,16,12,4
220,sb3_league,rational,N/A,N/A,J0,30,29,29,30,19,10,9
221,sb3_league,rational,N/A,N/A,J1,23,30,30,23,15,8,7
222,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
223,sb3_league,rational,N/A,N/A,J1,26,30,30,26,15,8,7
224,sb3_league,rational,N/A,N/A,J0,30,23,23,30,18,12,6
225,sb3_league,rational,N/A,N/A,J0,30,23,23,30,17,10,7
226,sb3_league,rational,N/A,N/A,J1,9,30,30,9,8,3,5
227,sb3_league,rational,N/A,N/A,J1,25,30,30,25,16,7,9
228,sb3_league,rational,N/A,N/A,J0,30,27,27,30,13,10,3
229,sb3_league,rational,N/A,N/A,J0,30,18,18,30,13,9,4
230,sb3_league,rational,N/A,N/A,J0,30,14,14,30,14,11,3
231,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
232,sb3_league,rational,N/A,N/A,J1,27,30,30,27,17,7,10
233,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
234,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,10,6
235,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,10,5
236,sb3_league,rational,N/A,N/A,J0,30,19,19,30,13,9,4
237,sb3_league,rational,N/A,N/A,J1,17,30,30,17,14,6,8
238,sb3_league,rational,N/A,N/A,J0,30,15,15,30,15,11,4
239,sb3_league,rational,N/A,N/A,J0,30,18,18,30,16,10,6
240,sb3_league,rational,N/A,N/A,J0,30,29,29,30,17,12,5
241,sb3_league,rational,N/A,N/A,J1,19,30,30,19,10,8,2
242,sb3_league,rational,N/A,N/A,J1,1,30,30,1,1,0,1
243,sb3_league,rational,N/A,N/A,J0,30,24,24,30,17,14,3
244,sb3_league,rational,N/A,N/A,J0,30,4,4,30,2,0,2
245,sb3_league,rational,N/A,N/A,J1,21,30,30,21,16,6,10
246,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
247,sb3_league,rational,N/A,N/A,J0,30,26,26,30,18,10,8
248,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,9,6
249,sb3_league,rational,N/A,N/A,J0,30,29,29,30,16,11,5
250,sb3_league,rational,N/A,N/A,J0,30,22,22,30,19,11,8
251,sb3_league,rational,N/A,N/A,J0,30,13,13,30,12,9,3
252,sb3_league,rational,N/A,N/A,J1,1,30,30,1,2,0,2
253,sb3_league,rational,N/A,N/A,J1,27,30,30,27,17,10,7
254,sb3_league,rational,N/A,N/A,J1,22,30,30,22,16,6,10
255,sb3_league,rational,N/A,N/A,J1,21,30,30,21,14,8,6
256,sb3_league,rational,N/A,N/A,J0,30,9,9,30,11,10,1
257,sb3_league,rational,N/A,N/A,J1,21,30,30,21,12,9,3
258,sb3_league,rational,N/A,N/A,J1,19,30,30,19,12,6,6
259,sb3_league,rational,N/A,N/A,J0,30,28,28,30,20,11,9
260,sb3_league,rational,N/A,N/A,J0,30,22,22,30,15,11,4
261,sb3_league,rational,N/A,N/A,J1,7,30,30,7,6,3,3
262,sb3_league,rational,N/A,N/A,J0,30,12,12,30,13,8,5
263,sb3_league,rational,N/A,N/A,J0,30,12,12,30,14,10,4
264,sb3_league,rational,N/A,N/A,J1,28,30,30,28,14,9,5
265,sb3_league,rational,N/A,N/A,J1,17,30,30,17,10,6,4
266,sb3_league,rational,N/A,N/A,J0,30,26,26,30,18,9,9
267,sb3_league,rational,N/A,N/A,J0,30,29,29,30,19,12,7
268,sb3_league,rational,N/A,N/A,J1,2,30,30,2,1,1,0
269,sb3_league,rational,N/A,N/A,J0,30,16,16,30,12,11,1
270,sb3_league,rational,N/A,N/A,J0,30,25,25,30,13,11,2
271,sb3_league,rational,N/A,N/A,J0,30,26,26,30,19,9,10
272,sb3_league,rational,N/A,N/A,J0,30,14,14,30,13,10,3
273,sb3_league,rational,N/A,N/A,J0,30,24,24,30,16,10,6
274,sb3_league,rational,N/A,N/A,J1,22,30,30,22,15,8,7
275,sb3_league,rational,N/A,N/A,J0,30,10,10,30,14,10,4
276,sb3_league,rational,N/A,N/A,J1,13,30,30,13,12,6,6
277,sb3_league,rational,N/A,N/A,J0,30,27,27,30,19,11,8
278,sb3_league,rational,N/A,N/A,J1,16,30,30,16,15,7,8
279,sb3_league,rational,N/A,N/A,J0,30,28,28,30,16,9,7
280,sb3_league,rational,N/A,N/A,J1,26,30,30,26,20,10,10
281,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,10,9
282,sb3_league,rational,N/A,N/A,J0,30,29,29,30,18,12,6
283,sb3_league,rational,N/A,N/A,J0,30,12,12,30,14,9,5
284,sb3_league,rational,N/A,N/A,J1,22,30,30,22,12,7,5
285,sb3_league,rational,N/A,N/A,J1,16,30,30,16,11,4,7
286,sb3_league,rational,N/A,N/A,J1,21,30,30,21,16,8,8
287,sb3_league,rational,N/A,N/A,J1,9,30,30,9,12,5,7
288,sb3_league,rational,N/A,N/A,J1,18,30,30,18,16,7,9
289,sb3_league,rational,N/A,N/A,J1,10,30,30,10,9,5,4
290,sb3_league,rational,N/A,N/A,J1,26,30,30,26,17,9,8
291,sb3_league,rational,N/A,N/A,J0,30,27,27,30,19,11,8
292,sb3_league,rational,N/A,N/A,J0,30,27,27,30,18,10,8
293,sb3_league,rational,N/A,N/A,J0,30,24,24,30,15,10,5
294,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,14,5
295,sb3_league,rational,N/A,N/A,J0,30,19,19,30,16,10,6
296,sb3_league,rational,N/A,N/A,J1,20,30,30,20,16,6,10
297,sb3_league,rational,N/A,N/A,J0,30,24,24,30,16,11,5
298,sb3_league,rational,N/A,N/A,J0,30,20,20,30,14,8,6
299,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
300,sb3_league,rational,N/A,N/A,J0,30,16,16,30,16,13,3
301,sb3_league,rational,N/A,N/A,J1,26,30,30,26,17,7,10
302,sb3_league,rational,N/A,N/A,J0,30,25,25,30,18,13,5
303,sb3_league,rational,N/A,N/A,J1,29,30,30,29,18,10,8
304,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,9,8
305,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
306,sb3_league,rational,N/A,N/A,J0,30,28,28,30,18,13,5
307,sb3_league,rational,N/A,N/A,J0,30,24,24,30,17,10,7
308,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
309,sb3_league,rational,N/A,N/A,J0,30,22,22,30,18,11,7
310,sb3_league,rational,N/A,N/A,J1,18,30,30,18,12,8,4
311,sb3_league,rational,N/A,N/A,J0,30,20,20,30,14,9,5
312,sb3_league,rational,N/A,N/A,J0,30,29,29,30,13,11,2
313,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
314,sb3_league,rational,N/A,N/A,J1,11,30,30,11,11,4,7
315,sb3_league,rational,N/A,N/A,J1,5,30,30,5,7,3,4
316,sb3_league,rational,N/A,N/A,J0,30,14,14,30,13,9,4
317,sb3_league,rational,N/A,N/A,J0,30,26,26,30,16,10,6
318,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
319,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,11,8
320,sb3_league,rational,N/A,N/A,J1,22,30,30,22,15,7,8
321,sb3_league,rational,N/A,N/A,J1,19,30,30,19,14,7,7
322,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
323,sb3_league,rational,N/A,N/A,J0,30,12,12,30,14,8,6
324,sb3_league,rational,N/A,N/A,J1,14,30,30,14,14,5,9
325,sb3_league,rational,N/A,N/A,J0,30,21,21,30,16,11,5
326,sb3_league,rational,N/A,N/A,J1,19,30,30,19,14,7,7
327,sb3_league,rational,N/A,N/A,J1,21,30,30,21,14,8,6
328,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
329,sb3_league,rational,N/A,N/A,J0,30,0,0,30,3,3,0
330,sb3_league,rational,N/A,N/A,J1,23,30,30,23,19,8,11
331,sb3_league,rational,N/A,N/A,J0,30,21,21,30,16,11,5
332,sb3_league,rational,N/A,N/A,J1,19,30,30,19,13,8,5
333,sb3_league,rational,N/A,N/A,J0,30,20,20,30,15,9,6
334,sb3_league,rational,N/A,N/A,J0,30,25,25,30,17,9,8
335,sb3_league,rational,N/A,N/A,J0,30,16,16,30,17,12,5
336,sb3_league,rational,N/A,N/A,J1,11,30,30,11,14,5,9
337,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,13,4
338,sb3_league,rational,N/A,N/A,J1,25,30,30,25,17,11,6
339,sb3_league,rational,N/A,N/A,J0,30,10,10,30,11,10,1
340,sb3_league,rational,N/A,N/A,J1,27,30,30,27,16,10,6
341,sb3_league,rational,N/A,N/A,J1,27,30,30,27,18,10,8
342,sb3_league,rational,N/A,N/A,J1,28,30,30,28,18,9,9
343,sb3_league,rational,N/A,N/A,J1,26,30,30,26,18,10,8
344,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,10,5
345,sb3_league,rational,N/A,N/A,J1,22,30,30,22,17,9,8
346,sb3_league,rational,N/A,N/A,J0,30,6,6,30,11,9,2
347,sb3_league,rational,N/A,N/A,J1,10,30,30,10,13,4,9
348,sb3_league,rational,N/A,N/A,J0,30,16,16,30,16,10,6
349,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
350,sb3_league,rational,N/A,N/A,J1,19,30,30,19,15,6,9
351,sb3_league,rational,N/A,N/A,J1,23,30,30,23,16,7,9
352,sb3_league,rational,N/A,N/A,J1,12,30,30,12,7,6,1
353,sb3_league,rational,N/A,N/A,J1,17,30,30,17,13,5,8
354,sb3_league,rational,N/A,N/A,J0,30,26,26,30,16,10,6
355,sb3_league,rational,N/A,N/A,J1,26,30,30,26,18,9,9
356,sb3_league,rational,N/A,N/A,J1,29,30,30,29,18,10,8
357,sb3_league,rational,N/A,N/A,J1,22,30,30,22,16,7,9
358,sb3_league,rational,N/A,N/A,J0,30,23,23,30,16,9,7
359,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
360,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
361,sb3_league,rational,N/A,N/A,J1,26,30,30,26,17,9,8
362,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,12,3
363,sb3_league,rational,N/A,N/A,J1,27,30,30,27,19,11,8
364,sb3_league,rational,N/A,N/A,J1,15,30,30,15,15,8,7
365,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
366,sb3_league,rational,N/A,N/A,J1,24,30,30,24,13,8,5
