game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
425,sb3,rational,J1,28,30,30,28,22,9,13
426,sb3,rational,J1,18,30,30,18,16,7,9
427,sb3,rational,J0,30,24,24,30,22,8,14
428,sb3,rational,J0,30,22,22,30,22,13,9
429,sb3,rational,J1,11,30,30,11,12,1,11
430,sb3,rational,J1,24,30,30,24,19,11,8
431,sb3,rational,J0,30,20,20,30,19,11,8
432,sb3,rational,J1,19,30,30,19,16,8,8
433,sb3,rational,J0,30,18,18,30,18,12,6
434,sb3,rational,J1,16,30,30,16,15,4,11
435,sb3,rational,J1,25,30,30,25,19,10,9
436,sb3,rational,J0,30,29,29,30,22,11,11
437,sb3,rational,J1,26,30,30,26,18,7,11
438,sb3,rational,J0,30,20,20,30,17,10,7
439,sb3,rational,J0,30,19,19,30,19,10,9
440,sb3,rational,J0,30,15,15,30,17,11,6
441,sb3,rational,J0,30,15,15,30,16,11,5
442,sb3,rational,J0,30,21,21,30,18,11,7
443,sb3,rational,J0,30,22,22,30,19,6,13
444,sb3,rational,J1,22,30,30,22,21,10,11
445,sb3,rational,J1,24,30,30,24,20,8,12
446,sb3,rational,J0,30,26,26,30,21,10,11
447,sb3,rational,J1,25,30,30,25,20,5,15
448,sb3,rational,J1,29,30,30,29,22,11,11
449,sb3,rational,J0,30,24,24,30,21,9,12
450,sb3,rational,J1,27,30,30,27,20,8,12
451,sb3,rational,J1,19,30,30,19,16,5,11
452,sb3,rational,J0,30,26,26,30,21,11,10
453,sb3,rational,J0,30,16,16,30,15,10,5
454,sb3,rational,J0,30,18,18,30,20,15,5
455,sb3,rational,J0,30,13,13,30,18,12,6
456,sb3,rational,J0,30,25,25,30,22,8,14
457,sb3,rational,J1,27,30,30,27,20,7,13
458,sb3,rational,J1,26,30,30,26,21,8,13
459,sb3,rational,J0,30,24,24,30,20,10,10
460,sb3,rational,J1,19,30,30,19,16,3,13
461,sb3,rational,J1,9,30,30,9,7,4,3
462,sb3,rational,J0,30,19,19,30,19,12,7
463,sb3,rational,J1,26,30,30,26,19,10,9
464,sb3,rational,J1,13,30,30,13,15,5,10
465,sb3,rational,J0,30,22,22,30,20,12,8
466,sb3,rational,J1,27,30,30,27,20,9,11
467,sb3,rational,J1,18,30,30,18,17,7,10
468,sb3,rational,J0,30,22,22,30,20,10,10
469,sb3,rational,J1,27,30,30,27,21,8,13
470,sb3,rational,J0,30,18,18,30,16,10,6
471,sb3,rational,J1,24,30,30,24,20,8,12
472,sb3,rational,J0,30,22,22,30,19,12,7
473,sb3,rational,J1,27,30,30,27,21,10,11
474,sb3,rational,J1,27,30,30,27,19,8,11
475,sb3,rational,J1,23,30,30,23,20,6,14
476,sb3,rational,J0,30,28,28,30,22,9,13
477,sb3,rational,J1,27,30,30,27,22,14,8
478,sb3,rational,J0,30,23,23,30,20,8,12
479,sb3,rational,J0,30,23,23,30,19,11,8
480,sb3,rational,J1,25,30,30,25,19,13,6
481,sb3,rational,J0,30,26,26,30,20,9,11
482,sb3,rational,J1,11,30,30,11,13,2,11
483,sb3,rational,J0,30,28,28,30,21,9,12
484,sb3,rational,J1,24,30,30,24,18,9,9
485,sb3,rational,J0,30,26,26,30,22,8,14
486,sb3,rational,J1,19,30,30,19,14,8,6
487,sb3,rational,J1,25,30,30,25,19,8,11
488,sb3,rational,J0,30,21,21,30,18,10,8
489,sb3,rational,J1,13,30,30,13,14,5,9
490,sb3,rational,J0,30,17,17,30,18,12,6
491,sb3,rational,J0,30,18,18,30,19,11,8
492,sb3,rational,J0,30,16,16,30,16,12,4
493,sb3,rational,J1,19,30,30,19,18,8,10
494,sb3,rational,J0,30,2,2,30,6,5,1
495,sb3,rational,J1,9,30,30,9,12,7,5
496,sb3,rational,J0,30,26,26,30,21,11,10
497,sb3,rational,J0,30,18,18,30,19,13,6
498,sb3,rational,J1,27,30,30,27,20,8,12
499,sb3,rational,J1,16,30,30,16,15,6,9
500,sb3,rational,J1,29,30,30,29,23,9,14
501,sb3,rational,J1,20,30,30,20,19,6,13
502,sb3,rational,J0,30,26,26,30,22,11,11
503,sb3,rational,J1,23,30,30,23,18,7,11
504,sb3,rational,J0,30,19,19,30,21,12,9
505,sb3,rational,J0,30,22,22,30,20,8,12
506,sb3,rational,J0,30,20,20,30,18,9,9
507,sb3,rational,J0,30,25,25,30,20,12,8
508,sb3,rational,J1,29,30,30,29,20,13,7
509,sb3,rational,J1,22,30,30,22,18,5,13
510,sb3,rational,J1,20,30,30,20,17,7,10
511,sb3,rational,J1,21,30,30,21,17,8,9
512,sb3,rational,J0,30,22,22,30,20,8,12
513,sb3,rational,J1,26,30,30,26,21,11,10
514,sb3,rational,J1,26,30,30,26,20,8,12
515,sb3,rational,J0,30,27,27,30,22,11,11
516,sb3,rational,J1,24,30,30,24,21,9,12
517,sb3,rational,J1,23,30,30,23,20,7,13
518,sb3,rational,J1,25,30,30,25,19,7,12
519,sb3,rational,J1,29,30,30,29,20,10,10
520,sb3,rational,J0,30,29,29,30,21,9,12
521,sb3,rational,J1,15,30,30,15,14,6,8
522,sb3,rational,J0,30,29,29,30,22,12,10
523,sb3,rational,J0,30,26,26,30,21,12,9
524,sb3,rational,J0,30,22,22,30,19,8,11
525,sb3,rational,J0,30,19,19,30,19,11,8
526,sb3,rational,J0,30,29,29,30,21,13,8
527,sb3,rational,J1,22,30,30,22,17,6,11
528,sb3,rational,J0,30,26,26,30,21,10,11
529,sb3,rational,J0,30,21,21,30,18,8,10
530,sb3,rational,J0,30,23,23,30,19,12,7
531,sb3,rational,J0,30,20,20,30,17,8,9
532,sb3,rational,J0,30,22,22,30,19,10,9
533,sb3,rational,J0,30,25,25,30,21,11,10
534,sb3,rational,J1,21,30,30,21,17,8,9
535,sb3,rational,J1,29,30,30,29,21,8,13
536,sb3,rational,J1,25,30,30,25,17,8,9
537,sb3,rational,J1,28,30,30,28,21,8,13
538,sb3,rational,J0,30,10,10,30,15,11,4
539,sb3,rational,J1,18,30,30,18,15,7,8
540,sb3,rational,J0,30,16,16,30,17,10,7
541,sb3,rational,J0,30,25,25,30,21,11,10
542,sb3,rational,J1,27,30,30,27,21,8,13
543,sb3,rational,J1,27,30,30,27,21,10,11
544,sb3,rational,J1,15,30,30,15,11,6,5
545,sb3,rational,J0,30,16,16,30,16,12,4
546,sb3,rational,J0,30,29,29,30,22,7,15
547,sb3,rational,J0,30,20,20,30,18,11,7
548,sb3,rational,J1,22,30,30,22,19,8,11
549,sb3,rational,J1,23,30,30,23,19,8,11
550,sb3,rational,J1,21,30,30,21,17,5,12
551,sb3,rational,J0,30,27,27,30,22,12,10
552,sb3,rational,J0,30,19,19,30,18,10,8
553,sb3,rational,J1,18,30,30,18,16,7,9
554,sb3,rational,J1,18,30,30,18,17,5,12
555,sb3,rational,J1,22,30,30,22,18,8,10
556,sb3,rational,J0,30,24,24,30,19,6,13
557,sb3,rational,J1,22,30,30,22,18,8,10
558,sb3,rational,J1,21,30,30,21,17,8,9
559,sb3,rational,J0,30,12,12,30,18,15,3
560,sb3,rational,J0,30,24,24,30,18,10,8
561,sb3,rational,J0,30,21,21,30,20,11,9
562,sb3,rational,J0,30,13,13,30,16,11,5
563,sb3,rational,J1,19,30,30,19,15,9,6
564,sb3,rational,J1,20,30,30,20,19,8,11
565,sb3,rational,J0,30,22,22,30,18,9,9
566,sb3,rational,J1,29,30,30,29,21,11,10
567,sb3,rational,J0,30,22,22,30,20,9,11
568,sb3,rational,J1,13,30,30,13,16,5,11
569,sb3,rational,J0,30,17,17,30,19,12,7
570,sb3,rational,J0,30,24,24,30,20,10,10
571,sb3,rational,J1,22,30,30,22,17,6,11
572,sb3,rational,J0,30,20,20,30,19,11,8
573,sb3,rational,J0,30,23,23,30,18,11,7
574,sb3,rational,J1,20,30,30,20,16,6,10
575,sb3,rational,J1,20,30,30,20,19,7,12
576,sb3,rational,J1,26,30,30,26,20,8,12
577,sb3,rational,J1,23,30,30,23,19,8,11
578,sb3,rational,J0,30,25,25,30,19,11,8
579,sb3,rational,J0,30,22,22,30,19,11,8
580,sb3,rational,J1,23,30,30,23,19,8,11
581,sb3,rational,J1,29,30,30,29,23,9,14
582,sb3,rational,J0,30,13,13,30,17,10,7
583,sb3,rational,J0,30,21,21,30,19,13,6
584,sb3,rational,J0,30,19,19,30,18,13,5
585,sb3,rational,J1,26,30,30,26,22,7,15
586,sb3,rational,J1,22,30,30,22,19,6,13
587,sb3,rational,J0,30,13,13,30,16,11,5
588,sb3,rational,J0,30,11,11,30,15,11,4
589,sb3,rational,J1,29,30,30,29,20,11,9
590,sb3,rational,J0,30,22,22,30,18,10,8
591,sb3,rational,J0,30,20,20,30,17,11,6
592,sb3,rational,J0,30,21,21,30,19,11,8
593,sb3,rational,J0,30,29,29,30,23,10,13
594,sb3,rational,J1,26,30,30,26,21,7,14
595,sb3,rational,J1,28,30,30,28,21,8,13
596,sb3,rational,J0,30,22,22,30,18,9,9
597,sb3,rational,J0,30,25,25,30,22,8,14
598,sb3,rational,J0,30,26,26,30,21,11,10
599,sb3,rational,J1,29,30,30,29,20,11,9
600,sb3,rational,J1,29,30,30,29,21,10,11
601,sb3,rational,J1,23,30,30,23,20,9,11
602,sb3,rational,J0,30,23,23,30,18,8,10
603,sb3,rational,J0,30,28,28,30,22,14,8
604,sb3,rational,J1,27,30,30,27,22,9,13
605,sb3,rational,J1,26,30,30,26,19,9,10
606,sb3,rational,J1,25,30,30,25,19,7,12
607,sb3,rational,J0,30,22,22,30,20,9,11
608,sb3,rational,J0,30,19,19,30,18,12,6
609,sb3,rational,J0,30,17,17,30,17,10,7
610,sb3,rational,J1,22,30,30,22,19,7,12
611,sb3,rational,J1,24,30,30,24,19,8,11
612,sb3,rational,J1,28,30,30,28,22,10,12
613,sb3,rational,J1,26,30,30,26,20,9,11
614,sb3,rational,J0,30,6,6,30,14,10,4
615,sb3,rational,J1,28,30,30,28,20,8,12
616,sb3,rational,J0,30,29,29,30,21,9,12
617,sb3,rational,J0,30,14,14,30,17,12,5
618,sb3,rational,J1,27,30,30,27,18,9,9
619,sb3,rational,J1,14,30,30,14,16,7,9
620,sb3,rational,J1,25,30,30,25,21,8,13
621,sb3,rational,J0,30,23,23,30,20,9,11
622,sb3,rational,J0,30,21,21,30,20,9,11
623,sb3,rational,J1,27,30,30,27,19,9,10
624,sb3,rational,J1,28,30,30,28,23,11,12
625,sb3,rational,J1,16,30,30,16,16,3,13
626,sb3,rational,J1,24,30,30,24,20,8,12
627,sb3,rational,J0,30,27,27,30,21,9,12
628,sb3,rational,J0,30,29,29,30,21,10,11
629,sb3,rational,J1,26,30,30,26,20,10,10
630,sb3,rational,J0,30,21,21,30,19,10,9
631,sb3,rational,J0,30,27,27,30,23,10,13
632,sb3,rational,J1,24,30,30,24,19,11,8
633,sb3,rational,J1,19,30,30,19,18,7,11
634,sb3,rational,J0,30,16,16,30,17,8,9
635,sb3,rational,J1,24,30,30,24,19,8,11
636,sb3,rational,J1,16,30,30,16,16,6,10
637,sb3,rational,J1,29,30,30,29,20,11,9
638,sb3,rational,J1,19,30,30,19,17,9,8
639,sb3,rational,J0,30,18,18,30,19,13,6
640,sb3,rational,J1,23,30,30,23,21,11,10
641,sb3,rational,J1,18,30,30,18,16,6,10
642,sb3,rational,J0,30,25,25,30,19,12,7
643,sb3,rational,J1,26,30,30,26,20,8,12
644,sb3,rational,J1,23,30,30,23,20,7,13
645,sb3,rational,J1,23,30,30,23,18,8,10
646,sb3,rational,J0,30,24,24,30,20,12,8
647,sb3,rational,J0,30,14,14,30,15,10,5
648,sb3,rational,J0,30,15,15,30,20,9,11
649,sb3,rational,J1,28,30,30,28,21,10,11
650,sb3,rational,J0,30,25,25,30,19,9,10
651,sb3,rational,J1,17,30,30,17,15,5,10
652,sb3,rational,J1,18,30,30,18,16,6,10
653,sb3,rational,J1,24,30,30,24,18,8,10
654,sb3,rational,J1,19,30,30,19,17,7,10
655,sb3,rational,J1,21,30,30,21,16,8,8
656,sb3,rational,J0,30,27,27,30,21,9,12
