game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
14,sb3,q_learning,J1,10,30,30,10,9,4,5
15,sb3,q_learning,J0,30,18,18,30,15,11,4
16,sb3,q_learning,J1,26,30,30,26,20,12,8
17,sb3,q_learning,J1,21,30,30,21,18,8,10
18,sb3,q_learning,J0,30,27,27,30,18,9,9
19,sb3,q_learning,J0,30,28,28,30,21,12,9
20,sb3,q_learning,J0,30,26,26,30,20,11,9
21,sb3,q_learning,J1,27,30,30,27,19,9,10
22,sb3,q_learning,J0,30,15,15,30,13,9,4
23,sb3,q_learning,J1,25,30,30,25,17,9,8
24,sb3,q_learning,J0,30,23,23,30,19,11,8
25,sb3,q_learning,J1,26,30,30,26,15,8,7
26,sb3,q_learning,J1,23,30,30,23,16,11,5
27,sb3,q_learning,J1,28,30,30,28,18,7,11
28,sb3,q_learning,J1,11,30,30,11,12,5,7
29,sb3,q_learning,J0,30,29,29,30,20,13,7
30,sb3,q_learning,J0,30,18,18,30,14,8,6
31,sb3,q_learning,J1,23,30,30,23,16,9,7
32,sb3,q_learning,J0,30,23,23,30,20,10,10
33,sb3,q_learning,J1,18,30,30,18,16,6,10
34,sb3,q_learning,J0,30,19,19,30,16,10,6
35,sb3,q_learning,J1,24,30,30,24,16,9,7
36,sb3,q_learning,J0,30,19,19,30,17,11,6
37,sb3,q_learning,J0,30,26,26,30,19,11,8
38,sb3,q_learning,J1,20,30,30,20,16,5,11
39,sb3,q_learning,J0,30,25,25,30,20,13,7
40,sb3,q_learning,J0,30,20,20,30,15,9,6
41,sb3,q_learning,J0,30,20,20,30,17,9,8
42,sb3,q_learning,J0,30,29,29,30,18,9,9
43,sb3,q_learning,J0,30,12,12,30,12,9,3
44,sb3,q_learning,J0,30,29,29,30,17,9,8
45,sb3,q_learning,J1,26,30,30,26,19,12,7
46,sb3,q_learning,J0,30,20,20,30,17,7,10
47,sb3,q_learning,J0,30,18,18,30,17,9,8
48,sb3,q_learning,J1,25,30,30,25,16,8,8
49,sb3,q_learning,J0,30,20,20,30,17,8,9
50,sb3,q_learning,J1,26,30,30,26,17,11,6
51,sb3,q_learning,J1,28,30,30,28,19,10,9
52,sb3,q_learning,J0,30,24,24,30,17,9,8
53,sb3,q_learning,J1,19,30,30,19,14,6,8
54,sb3,q_learning,J0,30,18,18,30,16,8,8
55,sb3,q_learning,J1,25,30,30,25,18,9,9
56,sb3,q_learning,J0,30,24,24,30,19,11,8
57,sb3,q_learning,J1,29,30,30,29,20,11,9
58,sb3,q_learning,J1,28,30,30,28,20,9,11
59,sb3,q_learning,J0,30,14,14,30,15,13,2
60,sb3,q_learning,J0,30,28,28,30,21,12,9
61,sb3,q_learning,J0,30,21,21,30,15,7,8
62,sb3,q_learning,J0,30,26,26,30,14,7,7
63,sb3,q_learning,J1,19,30,30,19,18,7,11
64,sb3,q_learning,J0,30,20,20,30,15,9,6
65,sb3,q_learning,J0,30,23,23,30,18,11,7
66,sb3,q_learning,J1,24,30,30,24,18,9,9
67,sb3,q_learning,J1,20,30,30,20,16,9,7
68,sb3,q_learning,J0,30,24,24,30,19,12,7
69,sb3,q_learning,J0,30,6,6,30,10,6,4
70,sb3,q_learning,J0,30,10,10,30,14,10,4
71,sb3,q_learning,J0,30,15,15,30,14,12,2
72,sb3,q_learning,J0,30,29,29,30,19,10,9
73,sb3,q_learning,J0,30,19,19,30,18,13,5
74,sb3,q_learning,J0,30,21,21,30,17,11,6
75,sb3,q_learning,J1,28,30,30,28,17,10,7
76,sb3,q_learning,J0,30,22,22,30,17,9,8
77,sb3,q_learning,J0,30,20,20,30,18,11,7
78,sb3,q_learning,J0,30,22,22,30,16,10,6
79,sb3,q_learning,J0,30,15,15,30,14,9,5
80,sb3,q_learning,J1,17,30,30,17,14,6,8
81,sb3,q_learning,J1,23,30,30,23,17,8,9
82,sb3,q_learning,J0,30,29,29,30,20,10,10
83,sb3,q_learning,J0,30,26,26,30,21,11,10
84,sb3,q_learning,J1,14,30,30,14,14,4,10
85,sb3,q_learning,J0,30,19,19,30,16,11,5
86,sb3,q_learning,J1,28,30,30,28,17,8,9
87,sb3,q_learning,J0,30,25,25,30,18,8,10
88,sb3,q_learning,J0,30,21,21,30,18,13,5
89,sb3,q_learning,J1,26,30,30,26,21,8,13
90,sb3,q_learning,J0,30,6,6,30,12,10,2
91,sb3,q_learning,J1,28,30,30,28,20,9,11
92,sb3,q_learning,J0,30,23,23,30,21,11,10
93,sb3,q_learning,J1,28,30,30,28,18,9,9
94,sb3,q_learning,J1,14,30,30,14,13,5,8
95,sb3,q_learning,J0,30,22,22,30,17,11,6
96,sb3,q_learning,J1,25,30,30,25,19,9,10
97,sb3,q_learning,J1,27,30,30,27,21,14,7
98,sb3,q_learning,J1,21,30,30,21,14,8,6
99,sb3,q_learning,J0,30,14,14,30,15,10,5
100,sb3,q_learning,J0,30,13,13,30,14,9,5
101,sb3,q_learning,J1,23,30,30,23,18,9,9
102,sb3,q_learning,J1,26,30,30,26,17,9,8
103,sb3,q_learning,J1,23,30,30,23,16,8,8
104,sb3,q_learning,J0,30,9,9,30,14,11,3
105,sb3,q_learning,J1,21,30,30,21,17,9,8
106,sb3,q_learning,J0,30,25,25,30,18,11,7
107,sb3,q_learning,J1,28,30,30,28,17,8,9
108,sb3,q_learning,J0,30,27,27,30,17,10,7
109,sb3,q_learning,J1,21,30,30,21,16,11,5
110,sb3,q_learning,J1,23,30,30,23,19,7,12
111,sb3,q_learning,J1,29,30,30,29,18,11,7
112,sb3,q_learning,J1,15,30,30,15,15,9,6
113,sb3,q_learning,J0,30,17,17,30,12,8,4
114,sb3,q_learning,J1,29,30,30,29,19,9,10
115,sb3,q_learning,J0,30,15,15,30,16,11,5
116,sb3,q_learning,J0,30,25,25,30,19,10,9
117,sb3,q_learning,J0,30,19,19,30,15,10,5
118,sb3,q_learning,J0,30,20,20,30,19,14,5
119,sb3,q_learning,J1,28,30,30,28,19,11,8
120,sb3,q_learning,J1,24,30,30,24,16,7,9
121,sb3,q_learning,J0,30,21,21,30,16,10,6
122,sb3,q_learning,J0,30,11,11,30,13,10,3
123,sb3,q_learning,J0,30,22,22,30,17,12,5
124,sb3,q_learning,J1,28,30,30,28,16,9,7
125,sb3,q_learning,J0,30,24,24,30,18,9,9
126,sb3,q_learning,J0,30,22,22,30,19,13,6
127,sb3,q_learning,J1,22,30,30,22,16,7,9
128,sb3,q_learning,J1,22,30,30,22,18,8,10
129,sb3,q_learning,J0,30,29,29,30,20,10,10
130,sb3,q_learning,J0,30,15,15,30,15,12,3
131,sb3,q_learning,J0,30,20,20,30,14,5,9
132,sb3,q_learning,J1,25,30,30,25,17,9,8
133,sb3,q_learning,J1,28,30,30,28,15,10,5
134,sb3,q_learning,J0,30,14,14,30,16,11,5
135,sb3,q_learning,J0,30,11,11,30,14,8,6
136,sb3,q_learning,J0,30,29,29,30,19,10,9
137,sb3,q_learning,J0,30,12,12,30,16,10,6
138,sb3,q_learning,J0,30,18,18,30,14,9,5
139,sb3,q_learning,J1,29,30,30,29,17,8,9
140,sb3,q_learning,J0,30,18,18,30,16,10,6
141,sb3,q_learning,J1,25,30,30,25,16,8,8
142,sb3,q_learning,J1,29,30,30,29,23,11,12
143,sb3,q_learning,J0,30,13,13,30,13,9,4
144,sb3,q_learning,J0,30,18,18,30,17,11,6
145,sb3,q_learning,J0,30,28,28,30,21,11,10
146,sb3,q_learning,J1,24,30,30,24,17,10,7
147,sb3,q_learning,J0,30,21,21,30,18,11,7
148,sb3,q_learning,J0,30,15,15,30,15,11,4
149,sb3,q_learning,J1,28,30,30,28,18,10,8
150,sb3,q_learning,J0,30,23,23,30,19,13,6
151,sb3,q_learning,J0,30,22,22,30,18,11,7
152,sb3,q_learning,J0,30,24,24,30,18,12,6
153,sb3,q_learning,J1,23,30,30,23,19,9,10
154,sb3,q_learning,J0,30,26,26,30,15,8,7
155,sb3,q_learning,J0,30,21,21,30,17,10,7
156,sb3,q_learning,J0,30,22,22,30,17,7,10
157,sb3,q_learning,J0,30,25,25,30,17,11,6
158,sb3,q_learning,J0,30,24,24,30,15,7,8
159,sb3,q_learning,J0,30,18,18,30,15,10,5
160,sb3,q_learning,J0,30,17,17,30,19,12,7
161,sb3,q_learning,J0,30,23,23,30,17,11,6
162,sb3,q_learning,J1,16,30,30,16,12,8,4
163,sb3,q_learning,J0,30,14,14,30,16,11,5
164,sb3,q_learning,J0,30,24,24,30,19,10,9
165,sb3,q_learning,J0,30,27,27,30,19,11,8
166,sb3,q_learning,J1,25,30,30,25,18,7,11
167,sb3,q_learning,J1,19,30,30,19,17,6,11
168,sb3,q_learning,J0,30,16,16,30,16,10,6
169,sb3,q_learning,J1,11,30,30,11,11,2,9
170,sb3,q_learning,J1,25,30,30,25,20,9,11
171,sb3,q_learning,J1,22,30,30,22,14,5,9
172,sb3,q_learning,J0,30,22,22,30,14,7,7
173,sb3,q_learning,J1,12,30,30,12,13,3,10
174,sb3,q_learning,J0,30,23,23,30,19,11,8
175,sb3,q_learning,J1,29,30,30,29,22,11,11
176,sb3,q_learning,J1,27,30,30,27,18,7,11
177,sb3,q_learning,J1,24,30,30,24,16,8,8
178,sb3,q_learning,J0,30,20,20,30,19,12,7
179,sb3,q_learning,J1,28,30,30,28,18,10,8
180,sb3,q_learning,J1,24,30,30,24,18,8,10
181,sb3,q_learning,J1,8,30,30,8,10,3,7
182,sb3,q_learning,J0,30,18,18,30,18,11,7
183,sb3,q_learning,J0,30,14,14,30,15,12,3
184,sb3,q_learning,J1,28,30,30,28,20,12,8
185,sb3,q_learning,J1,28,30,30,28,20,11,9
186,sb3,q_learning,J0,30,20,20,30,17,11,6
187,sb3,q_learning,J0,30,10,10,30,13,12,1
188,sb3,q_learning,J0,30,29,29,30,19,12,7
189,sb3,q_learning,J0,30,24,24,30,20,15,5
190,sb3,q_learning,J1,28,30,30,28,20,12,8
191,sb3,q_learning,J1,14,30,30,14,13,5,8
192,sb3,q_learning,J0,30,16,16,30,18,11,7
193,sb3,q_learning,J0,30,17,17,30,18,12,6
194,sb3,q_learning,J1,29,30,30,29,20,12,8
195,sb3,q_learning,J0,30,14,14,30,17,11,6
196,sb3,q_learning,J0,30,20,20,30,18,13,5
197,sb3,q_learning,J1,15,30,30,15,14,3,11
198,sb3,q_learning,J1,21,30,30,21,10,5,5
199,sb3,q_learning,J0,30,16,16,30,13,9,4
200,sb3,q_learning,J1,29,30,30,29,20,9,11
201,sb3,q_learning,J1,21,30,30,21,14,6,8
202,sb3,q_learning,J1,28,30,30,28,17,10,7
203,sb3,q_learning,J1,19,30,30,19,15,6,9
204,sb3,q_learning,J0,30,26,26,30,18,9,9
205,sb3,q_learning,J1,29,30,30,29,19,12,7
206,sb3,q_learning,J0,30,25,25,30,19,11,8
207,sb3,q_learning,J0,30,17,17,30,15,9,6
208,sb3,q_learning,J0,30,20,20,30,15,10,5
209,sb3,q_learning,J1,29,30,30,29,21,12,9
210,sb3,q_learning,J1,29,30,30,29,17,10,7
211,sb3,q_learning,J1,27,30,30,27,15,8,7
212,sb3,q_learning,J0,30,12,12,30,13,9,4
213,sb3,q_learning,J1,29,30,30,29,20,11,9
214,sb3,q_learning,J0,30,19,19,30,17,11,6
215,sb3,q_learning,J0,30,7,7,30,10,7,3
216,sb3,q_learning,J0,30,14,14,30,16,11,5
217,sb3,q_learning,J0,30,19,19,30,16,9,7
218,sb3,q_learning,J0,30,24,24,30,16,9,7
219,sb3,q_learning,J0,30,17,17,30,15,12,3
220,sb3,q_learning,J0,30,10,10,30,13,11,2
221,sb3,q_learning,J1,22,30,30,22,18,10,8
222,sb3,q_learning,J1,17,30,30,17,14,6,8
223,sb3,q_learning,J1,17,30,30,17,16,5,11
224,sb3,q_learning,J0,30,6,6,30,12,11,1
225,sb3,q_learning,J0,30,26,26,30,20,11,9
226,sb3,q_learning,J0,30,24,24,30,18,10,8
227,sb3,q_learning,J1,15,30,30,15,12,6,6
228,sb3,q_learning,J0,30,29,29,30,19,10,9
229,sb3,q_learning,J1,26,30,30,26,16,9,7
230,sb3,q_learning,J1,24,30,30,24,17,12,5
231,sb3,q_learning,J0,30,18,18,30,15,9,6
232,sb3,q_learning,J0,30,21,21,30,21,11,10
233,sb3,q_learning,J0,30,15,15,30,14,9,5
234,sb3,q_learning,J0,30,24,24,30,20,13,7
235,sb3,q_learning,J0,30,22,22,30,16,9,7
236,sb3,q_learning,J0,30,21,21,30,19,12,7
237,sb3,q_learning,J0,30,8,8,30,13,9,4
238,sb3,q_learning,J0,30,19,19,30,18,12,6
239,sb3,q_learning,J0,30,20,20,30,17,11,6
240,sb3,q_learning,J1,25,30,30,25,19,10,9
241,sb3,q_learning,J1,29,30,30,29,15,8,7
242,sb3,q_learning,J0,30,13,13,30,16,11,5
243,sb3,q_learning,J1,15,30,30,15,12,5,7
244,sb3,q_learning,J0,30,13,13,30,15,8,7
245,sb3,q_learning,J1,24,30,30,24,19,10,9
246,sb3,q_learning,J0,30,26,26,30,18,9,9
247,sb3,q_learning,J0,30,14,14,30,14,10,4
248,sb3,q_learning,J0,30,21,21,30,17,13,4
249,sb3,q_learning,J0,30,19,19,30,15,9,6
250,sb3,q_learning,J0,30,27,27,30,19,9,10
251,sb3,q_learning,J0,30,22,22,30,16,11,5
252,sb3,q_learning,J1,9,30,30,9,11,3,8
253,sb3,q_learning,J0,30,28,28,30,18,9,9
254,sb3,q_learning,J0,30,15,15,30,18,11,7
255,sb3,q_learning,J0,30,20,20,30,18,9,9
256,sb3,q_learning,J1,24,30,30,24,17,9,8
257,sb3,q_learning,J1,29,30,30,29,18,8,10
258,sb3,q_learning,J0,30,25,25,30,20,9,11
259,sb3,q_learning,J1,22,30,30,22,17,7,10
260,sb3,q_learning,J1,19,30,30,19,14,6,8
261,sb3,q_learning,J0,30,21,21,30,14,10,4
262,sb3,q_learning,J0,30,17,17,30,16,9,7
263,sb3,q_learning,J1,27,30,30,27,19,10,9
264,sb3,q_learning,J1,21,30,30,21,15,6,9
265,sb3,q_learning,J0,30,16,16,30,18,12,6
266,sb3,q_learning,J1,21,30,30,21,17,7,10
267,sb3,q_learning,J0,30,16,16,30,14,8,6
268,sb3,q_learning,J0,30,22,22,30,19,12,7
269,sb3,q_learning,J1,25,30,30,25,19,10,9
270,sb3,q_learning,J1,24,30,30,24,20,12,8
271,sb3,q_learning,J0,30,27,27,30,20,10,10
272,sb3,q_learning,J1,20,30,30,20,14,6,8
273,sb3,q_learning,J1,21,30,30,21,18,10,8
274,sb3,q_learning,J1,18,30,30,18,15,5,10
275,sb3,q_learning,J1,24,30,30,24,19,10,9
276,sb3,q_learning,J0,30,25,25,30,18,8,10
277,sb3,q_learning,J1,29,30,30,29,19,8,11
278,sb3,q_learning,J1,26,30,30,26,18,10,8
279,sb3,q_learning,J0,30,20,20,30,17,10,7
280,sb3,q_learning,J0,30,22,22,30,17,9,8
281,sb3,q_learning,J1,23,30,30,23,19,9,10
282,sb3,q_learning,J0,30,14,14,30,15,12,3
283,sb3,q_learning,J0,30,14,14,30,15,9,6
284,sb3,q_learning,J1,26,30,30,26,16,8,8
285,sb3,q_learning,J0,30,16,16,30,13,10,3
286,sb3,q_learning,J1,29,30,30,29,18,7,11
287,sb3,q_learning,J0,30,21,21,30,17,12,5
288,sb3,q_learning,J0,30,25,25,30,18,11,7
289,sb3,q_learning,J0,30,23,23,30,18,9,9
290,sb3,q_learning,J0,30,17,17,30,16,12,4
291,sb3,q_learning,J0,30,14,14,30,13,9,4
292,sb3,q_learning,J1,27,30,30,27,18,11,7
293,sb3,q_learning,J1,24,30,30,24,17,11,6
294,sb3,q_learning,J0,30,24,24,30,14,7,7
295,sb3,q_learning,J1,22,30,30,22,16,9,7
296,sb3,q_learning,J1,22,30,30,22,18,9,9
297,sb3,q_learning,J0,30,16,16,30,16,13,3
298,sb3,q_learning,J1,19,30,30,19,17,7,10
299,sb3,q_learning,J1,23,30,30,23,16,11,5
300,sb3,q_learning,J0,30,11,11,30,13,8,5
301,sb3,q_learning,J1,19,30,30,19,15,7,8
302,sb3,q_learning,J1,29,30,30,29,19,11,8
303,sb3,q_learning,J0,30,11,11,30,14,10,4
304,sb3,q_learning,J1,14,30,30,14,14,7,7
305,sb3,q_learning,J0,30,28,28,30,20,11,9
306,sb3,q_learning,J1,26,30,30,26,19,8,11
307,sb3,q_learning,J1,11,30,30,11,13,4,9
308,sb3,q_learning,J0,30,21,21,30,18,13,5
309,sb3,q_learning,J0,30,26,26,30,20,11,9
310,sb3,q_learning,J0,30,6,6,30,14,11,3
311,sb3,q_learning,J1,28,30,30,28,17,10,7
312,sb3,q_learning,J1,23,30,30,23,18,7,11
313,sb3,q_learning,J0,30,19,19,30,17,11,6
314,sb3,q_learning,J1,27,30,30,27,19,9,10
315,sb3,q_learning,J0,30,15,15,30,16,11,5
316,sb3,q_learning,J0,30,4,4,30,12,10,2
317,sb3,q_learning,J1,29,30,30,29,16,10,6
318,sb3,q_learning,J0,30,29,29,30,15,8,7
319,sb3,q_learning,J1,14,30,30,14,14,6,8
320,sb3,q_learning,J0,30,27,27,30,18,10,8
321,sb3,q_learning,J0,30,16,16,30,16,11,5
322,sb3,q_learning,J0,30,22,22,30,18,11,7
323,sb3,q_learning,J0,30,23,23,30,17,11,6
324,sb3,q_learning,J0,30,18,18,30,19,11,8
325,sb3,q_learning,J1,11,30,30,11,13,2,11
326,sb3,q_learning,J1,18,30,30,18,16,6,10
327,sb3,q_learning,J0,30,15,15,30,16,13,3
328,sb3,q_learning,J1,27,30,30,27,19,10,9
329,sb3,q_learning,J0,30,20,20,30,17,9,8
330,sb3,q_learning,J0,30,17,17,30,17,13,4
331,sb3,q_learning,J0,30,7,7,30,14,11,3
332,sb3,q_learning,J0,30,28,28,30,20,9,11
333,sb3,q_learning,J0,30,12,12,30,15,13,2
334,sb3,q_learning,J1,22,30,30,22,15,5,10
335,sb3,q_learning,J1,25,30,30,25,16,8,8
336,sb3,q_learning,J1,29,30,30,29,19,11,8
337,sb3,q_learning,J1,15,30,30,15,16,5,11
338,sb3,q_learning,J1,27,30,30,27,19,9,10
339,sb3,q_learning,J1,28,30,30,28,19,9,10
340,sb3,q_learning,J0,30,19,19,30,18,14,4
341,sb3,q_learning,J0,30,13,13,30,13,9,4
342,sb3,q_learning,J0,30,17,17,30,15,10,5
343,sb3,q_learning,J0,30,13,13,30,14,9,5
344,sb3,q_learning,J0,30,16,16,30,17,9,8
345,sb3,q_learning,J0,30,21,21,30,18,12,6
346,sb3,q_learning,J0,30,17,17,30,16,9,7
347,sb3,q_learning,J0,30,14,14,30,14,9,5
348,sb3,q_learning,J1,29,30,30,29,20,11,9
349,sb3,q_learning,J0,30,17,17,30,17,10,7
350,sb3,q_learning,J0,30,9,9,30,13,12,1
351,sb3,q_learning,J1,21,30,30,21,16,5,11
352,sb3,q_learning,J1,23,30,30,23,16,6,10
353,sb3,q_learning,J0,30,15,15,30,13,9,4
354,sb3,q_learning,J1,29,30,30,29,20,12,8
355,sb3,q_learning,J1,26,30,30,26,15,7,8
356,sb3,q_learning,J0,30,8,8,30,12,9,3
357,sb3,q_learning,J1,21,30,30,21,18,10,8
358,sb3,q_learning,J1,20,30,30,20,15,6,9
359,sb3,q_learning,J0,30,17,17,30,17,10,7
360,sb3,q_learning,J0,30,24,24,30,21,11,10
361,sb3,q_learning,J0,30,24,24,30,20,14,6
362,sb3,q_learning,J1,29,30,30,29,21,11,10
363,sb3,q_learning,J0,30,28,28,30,18,10,8
364,sb3,q_learning,J1,22,30,30,22,18,8,10
365,sb3,q_learning,J1,28,30,30,28,18,10,8
366,sb3,q_learning,J0,30,23,23,30,19,12,7
367,sb3,q_learning,J1,27,30,30,27,20,13,7
368,sb3,q_learning,J1,28,30,30,28,18,12,6
369,sb3,q_learning,J1,27,30,30,27,18,12,6
370,sb3,q_learning,J0,30,23,23,30,17,9,8
371,sb3,q_learning,J0,30,17,17,30,15,10,5
372,sb3,q_learning,J0,30,27,27,30,17,9,8
373,sb3,q_learning,J1,27,30,30,27,19,11,8
374,sb3,q_learning,J0,30,21,21,30,17,11,6
375,sb3,q_learning,J0,30,22,22,30,16,10,6
376,sb3,q_learning,J1,26,30,30,26,18,9,9
377,sb3,q_learning,J1,18,30,30,18,15,4,11
378,sb3,q_learning,J0,30,19,19,30,17,10,7
379,sb3,q_learning,J0,30,18,18,30,14,5,9
380,sb3,q_learning,J0,30,23,23,30,18,9,9
381,sb3,q_learning,J0,30,16,16,30,15,11,4
382,sb3,q_learning,J1,18,30,30,18,17,7,10
383,sb3,q_learning,J1,26,30,30,26,18,8,10
384,sb3,q_learning,J1,19,30,30,19,14,5,9
385,sb3,q_learning,J1,14,30,30,14,14,4,10
386,sb3,q_learning,J0,30,15,15,30,16,11,5
387,sb3,q_learning,J0,30,23,23,30,18,10,8
388,sb3,q_learning,J1,18,30,30,18,14,5,9
389,sb3,q_learning,J1,20,30,30,20,15,8,7
390,sb3,q_learning,J0,30,18,18,30,17,12,5
391,sb3,q_learning,J1,28,30,30,28,18,8,10
392,sb3,q_learning,J0,30,12,12,30,15,11,4
393,sb3,q_learning,J1,25,30,30,25,17,8,9
394,sb3,q_learning,J0,30,18,18,30,14,10,4
395,sb3,q_learning,J1,17,30,30,17,14,8,6
396,sb3,q_learning,J0,30,21,21,30,16,11,5
397,sb3,q_learning,J1,28,30,30,28,18,10,8
398,sb3,q_learning,J1,19,30,30,19,12,6,6
399,sb3,q_learning,J0,30,25,25,30,18,9,9
400,sb3,q_learning,J1,24,30,30,24,16,9,7
401,sb3,q_learning,J1,19,30,30,19,17,7,10
402,sb3,q_learning,J0,30,21,21,30,15,8,7
403,sb3,q_learning,J0,30,19,19,30,17,10,7
404,sb3,q_learning,J0,30,21,21,30,20,13,7
405,sb3,q_learning,J0,30,25,25,30,18,10,8
406,sb3,q_learning,J0,30,24,24,30,19,11,8
407,sb3,q_learning,J0,30,20,20,30,17,7,10
408,sb3,q_learning,J0,30,26,26,30,17,9,8
409,sb3,q_learning,J1,26,30,30,26,19,8,11
410,sb3,q_learning,J1,23,30,30,23,15,7,8
411,sb3,q_learning,J1,29,30,30,29,18,9,9
412,sb3,q_learning,J1,21,30,30,21,15,7,8
413,sb3,q_learning,J0,30,14,14,30,14,11,3
414,sb3,q_learning,J0,30,23,23,30,16,11,5
415,sb3,q_learning,J1,26,30,30,26,18,9,9
416,sb3,q_learning,J0,30,25,25,30,16,11,5
417,sb3,q_learning,J0,30,19,19,30,19,10,9
418,sb3,q_learning,J1,29,30,30,29,23,14,9
419,sb3,q_learning,J0,30,22,22,30,17,10,7
420,sb3,q_learning,J1,14,30,30,14,13,5,8
421,sb3,q_learning,J1,7,30,30,7,11,3,8
422,sb3,q_learning,J0,30,21,21,30,14,8,6
423,sb3,q_learning,J1,25,30,30,25,19,9,10
424,sb3,q_learning,J0,30,18,18,30,16,13,3
425,sb3,q_learning,J0,30,12,12,30,14,13,1
426,sb3,q_learning,J1,18,30,30,18,15,6,9
427,sb3,q_learning,J1,29,30,30,29,18,9,9
428,sb3,q_learning,J1,29,30,30,29,19,11,8
429,sb3,q_learning,J1,21,30,30,21,17,7,10
430,sb3,q_learning,J0,30,18,18,30,16,12,4
431,sb3,q_learning,J1,29,30,30,29,19,14,5
432,sb3,q_learning,J0,30,12,12,30,14,10,4
433,sb3,q_learning,J0,30,18,18,30,17,11,6
434,sb3,q_learning,J1,28,30,30,28,19,10,9
435,sb3,q_learning,J1,14,30,30,14,15,7,8
436,sb3,q_learning,J0,30,26,26,30,21,11,10
437,sb3,q_learning,J1,29,30,30,29,19,12,7
438,sb3,q_learning,J1,28,30,30,28,18,12,6
439,sb3,q_learning,J0,30,15,15,30,15,12,3
440,sb3,q_learning,J0,30,12,12,30,15,11,4
441,sb3,q_learning,J0,30,26,26,30,20,14,6
442,sb3,q_learning,J0,30,20,20,30,18,12,6
443,sb3,q_learning,J0,30,17,17,30,15,10,5
444,sb3,q_learning,J1,29,30,30,29,17,9,8
445,sb3,q_learning,J1,26,30,30,26,20,10,10
446,sb3,q_learning,J0,30,18,18,30,17,12,5
447,sb3,q_learning,J1,26,30,30,26,18,9,9
448,sb3,q_learning,J0,30,29,29,30,16,10,6
449,sb3,q_learning,J1,27,30,30,27,21,10,11
450,sb3,q_learning,J0,30,14,14,30,16,11,5
451,sb3,q_learning,J0,30,25,25,30,18,8,10
452,sb3,q_learning,J1,27,30,30,27,19,9,10
453,sb3,q_learning,J0,30,11,11,30,15,10,5
454,sb3,q_learning,J0,30,26,26,30,19,11,8
455,sb3,q_learning,J1,29,30,30,29,20,11,9
456,sb3,q_learning,J0,30,16,16,30,18,13,5
457,sb3,q_learning,J0,30,14,14,30,16,11,5
458,sb3,q_learning,J0,30,29,29,30,17,9,8
459,sb3,q_learning,J1,28,30,30,28,18,8,10
460,sb3,q_learning,J1,29,30,30,29,16,7,9
461,sb3,q_learning,J0,30,22,22,30,16,9,7
462,sb3,q_learning,J1,24,30,30,24,17,6,11
463,sb3,q_learning,J0,30,26,26,30,17,9,8
464,sb3,q_learning,J0,30,19,19,30,17,11,6
465,sb3,q_learning,J1,25,30,30,25,18,10,8
466,sb3,q_learning,J1,29,30,30,29,16,10,6
467,sb3,q_learning,J1,27,30,30,27,19,7,12
468,sb3,q_learning,J1,18,30,30,18,13,5,8
469,sb3,q_learning,J1,16,30,30,16,13,4,9
470,sb3,q_learning,J0,30,19,19,30,15,10,5
471,sb3,q_learning,J0,30,8,8,30,13,10,3
472,sb3,q_learning,J1,25,30,30,25,18,8,10
473,sb3,q_learning,J1,22,30,30,22,17,8,9
474,sb3,q_learning,J1,24,30,30,24,18,8,10
475,sb3,q_learning,J0,30,20,20,30,17,10,7
476,sb3,q_learning,J1,29,30,30,29,17,10,7
477,sb3,q_learning,J1,26,30,30,26,20,10,10
478,sb3,q_learning,J1,17,30,30,17,13,4,9
479,sb3,q_learning,J0,30,24,24,30,17,12,5
480,sb3,q_learning,J1,28,30,30,28,17,6,11
481,sb3,q_learning,J1,19,30,30,19,14,7,7
482,sb3,q_learning,J0,30,12,12,30,14,9,5
483,sb3,q_learning,J1,20,30,30,20,17,6,11
484,sb3,q_learning,J0,30,27,27,30,18,11,7
485,sb3,q_learning,J1,17,30,30,17,15,7,8
486,sb3,q_learning,J0,30,12,12,30,14,12,2
487,sb3,q_learning,J1,29,30,30,29,20,11,9
488,sb3,q_learning,J0,30,17,17,30,13,10,3
489,sb3,q_learning,J1,25,30,30,25,18,12,6
490,sb3,q_learning,J0,30,21,21,30,14,8,6
491,sb3,q_learning,J0,30,16,16,30,16,11,5
492,sb3,q_learning,J0,30,13,13,30,13,8,5
493,sb3,q_learning,J0,30,21,21,30,16,8,8
494,sb3,q_learning,J1,15,30,30,15,12,7,5
495,sb3,q_learning,J0,30,25,25,30,19,13,6
496,sb3,q_learning,J1,21,30,30,21,17,5,12
497,sb3,q_learning,J0,30,6,6,30,12,10,2
498,sb3,q_learning,J0,30,29,29,30,16,8,8
499,sb3,q_learning,J0,30,27,27,30,18,8,10
500,sb3,q_learning,J0,30,12,12,30,13,11,2
501,sb3,q_learning,J0,30,3,3,30,12,10,2
502,sb3,q_learning,J0,30,22,22,30,18,10,8
503,sb3,q_learning,J1,28,30,30,28,20,12,8
504,sb3,q_learning,J1,14,30,30,14,12,3,9
505,sb3,q_learning,J1,23,30,30,23,17,6,11
506,sb3,q_learning,J1,29,30,30,29,17,9,8
507,sb3,q_learning,J0,30,29,29,30,19,11,8
508,sb3,q_learning,J1,22,30,30,22,14,7,7
509,sb3,q_learning,J0,30,21,21,30,16,10,6
510,sb3,q_learning,J0,30,25,25,30,15,9,6
