game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
869,random,sb3,J1,25,30,30,25,17,0,17
870,random,sb3,J1,15,30,30,15,15,2,13
871,random,sb3,J1,8,30,30,8,11,2,9
872,random,sb3,J1,1,30,30,1,8,0,8
873,random,sb3,J1,5,30,30,5,7,1,6
874,random,sb3,J1,4,30,30,4,13,0,13
875,random,sb3,J0,30,18,18,30,12,0,12
876,random,sb3,J1,8,30,30,8,13,3,10
877,random,sb3,J1,13,30,30,13,14,1,13
878,random,sb3,J0,30,5,5,30,3,0,3
879,random,sb3,J0,30,7,7,30,4,1,3
880,random,sb3,J1,12,30,30,12,11,1,10
881,random,sb3,J1,24,30,30,24,15,1,14
882,random,sb3,J1,23,30,30,23,13,1,12
883,random,sb3,J1,3,30,30,3,4,1,3
884,random,sb3,J1,7,30,30,7,12,1,11
885,random,sb3,J1,21,30,30,21,13,0,13
886,random,sb3,J1,13,30,30,13,10,1,9
887,random,sb3,J1,1,30,30,1,8,0,8
888,random,sb3,J1,10,30,30,10,6,2,4
889,random,sb3,J1,7,30,30,7,9,1,8
890,random,sb3,J1,11,30,30,11,12,0,12
891,random,sb3,J1,8,30,30,8,9,2,7
892,random,sb3,J1,5,30,30,5,9,0,9
893,random,sb3,J1,8,30,30,8,7,0,7
894,random,sb3,J1,3,30,30,3,9,1,8
895,random,sb3,J1,11,30,30,11,8,2,6
896,random,sb3,J1,14,30,30,14,14,1,13
897,random,sb3,J1,9,30,30,9,10,1,9
898,random,sb3,J1,3,30,30,3,11,0,11
899,random,sb3,J1,15,30,30,15,11,1,10
900,random,sb3,J1,14,30,30,14,11,6,5
901,random,sb3,J1,9,30,30,9,14,2,12
902,random,sb3,J1,5,30,30,5,12,0,12
903,random,sb3,J1,3,30,30,3,3,0,3
904,random,sb3,J1,21,30,30,21,19,6,13
905,random,sb3,J1,21,30,30,21,15,4,11
906,random,sb3,J1,17,30,30,17,16,2,14
907,random,sb3,J1,14,30,30,14,14,1,13
908,random,sb3,J1,6,30,30,6,10,1,9
909,random,sb3,J0,30,14,14,30,8,2,6
910,random,sb3,J1,13,30,30,13,17,2,15
