game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
36,31,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,4,21,-17,1,J1,4-0|11-2|4-3,10-1|7-0|1-1,,,,,,,,,NO_QUIERO,decline,J0,rational,29,29,29,30,0,1,1,,
37,1,rational,q_learning,envido,J0,0,rational,J1,q_learning,REAL_ENVIDO,1,,0,0,0,31,6,25,0,J0,6-2|5-2|6-1,10-1|6-3|1-0,,,,,,,,,NO_QUIERO,decline,J1,q_learning,0,0,1,0,1,0,1,,
37,3,rational,q_learning,envido,J1,1,q_learning,J0,rational,REAL_ENVIDO,1,,0,0,0,28,25,3,0,J1,7-1|1-1|2-0,4-2|5-3,,,,,,,,,NO_QUIERO,decline,J0,rational,2,1,2,2,0,1,1,,
37,3,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,1-1|2-0,5-3,13.0,11.0,22.0,2.0,2.0,2.0,9.0,0,NO_QUIERO,decline,J0,rational,2,2,2,3,0,1,1,J1,1
37,4,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,3-1|3-0,6-1|2-3,10.0,10.0,20.0,9.0,6.0,12.0,4.0,0,NO_QUIERO,decline,J1,q_learning,2,3,3,3,1,0,1,J0,1
37,6,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,3-0|2-0,10-3|1-0,10.0,9.5,19.0,14.0,9.5,19.0,0.0,0,NO_QUIERO,decline,J1,q_learning,4,3,5,3,1,0,1,J0,1
37,8,rational,q_learning,envido,J0,0,rational,J1,q_learning,ENVIDO,1,,0,0,0,28,27,1,0,J0,2-3|6-3|5-0,2-1|7-3,,,,,,,,,NO_QUIERO,decline,J1,q_learning,6,3,7,3,1,0,1,,
37,9,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,26,23,3,0,J1,2-1|10-3|6-3,10-0|5-3,,,,,,,,,NO_QUIERO,decline,J0,rational,7,4,7,5,0,1,1,,
37,10,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,10-2|1-1,10-3|11-3,13.0,9.0,18.0,6.0,5.5,11.0,3.5,0,NO_QUIERO,decline,J1,q_learning,7,6,8,6,1,0,1,J0,1
37,11,rational,q_learning,envido,J0,0,rational,J1,q_learning,ENVIDO,1,,0,0,0,28,4,24,0,J0,5-0|1-2|3-0,1-0|11-1|4-2,,,,,,,,,QUIERO,accept,J1,q_learning,8,6,10,6,2,0,2,,
37,11,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,1-0|11-1|4-2,5-0|1-2,14.0,7.0,20.0,8.0,5.0,10.0,2.0,0,QUIERO,accept,J0,rational,10,6,12,6,2,0,0,J0,0
37,12,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,23,26,-3,1,J0,3-3|10-3|7-0,12-2|3-0|6-2,,,,,,,,,QUIERO,accept,J0,rational,12,6,14,6,2,0,0,,
37,12,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,3-0|6-2,3-3|7-0,10.0,6.5,13.0,12.0,11.0,22.0,-4.5,1,NO_QUIERO,decline,J1,q_learning,14,6,15,6,1,0,1,J0,1
37,13,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,27,25,2,0,J1,7-2|1-1|10-2,10-3|5-1,,,,,,,,,NO_QUIERO,decline,J0,rational,15,6,15,7,0,1,1,,
37,14,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,24,7,17,1,J1,4-1|10-1|1-2,6-2|7-0|1-1,,,,,,,,,NO_QUIERO,decline,J0,rational,15,8,15,9,0,1,1,,
37,14,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,6-2|1-1,4-1|10-1,13.0,8.0,16.0,5.0,3.0,6.0,5.0,0,NO_QUIERO,decline,J1,q_learning,15,9,16,9,1,0,1,J0,1
37,15,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,30,22,8,0,J1,6-0|4-0|4-1,11-0|2-2,,,,,,,,,NO_QUIERO,decline,J0,rational,16,9,16,10,0,1,1,,
37,15,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,6-0|4-0|4-1,11-0|2-2,3.0,1.6666666666666667,4.0,9.0,7.5,15.0,-5.833333333333333,1,QUIERO,accept,J0,rational,16,10,18,10,2,0,0,J0,0
