game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
334,random,rational,N/A,N/A,J1,5,30,30,5,4,3,1
335,random,rational,N/A,N/A,J1,13,30,30,13,13,5,8
336,random,rational,N/A,N/A,J1,4,30,30,4,6,2,4
337,random,rational,N/A,N/A,J1,8,30,30,8,12,3,9
338,random,rational,N/A,N/A,J1,7,30,30,7,17,3,14
339,random,rational,N/A,N/A,J1,7,30,30,7,8,3,5
340,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
341,random,rational,N/A,N/A,J1,12,30,30,12,23,5,18
342,random,rational,N/A,N/A,J1,2,30,30,2,7,1,6
343,random,rational,N/A,N/A,J1,9,30,30,9,7,3,4
344,random,rational,N/A,N/A,J1,5,30,30,5,10,1,9
345,random,rational,N/A,N/A,J0,30,10,10,30,9,3,6
346,random,rational,N/A,N/A,J1,1,30,30,1,2,0,2
347,random,rational,N/A,N/A,J1,18,30,30,18,22,6,16
348,random,rational,N/A,N/A,J1,1,30,30,1,7,1,6
349,random,rational,N/A,N/A,J1,7,30,30,7,12,5,7
350,random,rational,N/A,N/A,J1,2,30,30,2,10,1,9
351,random,rational,N/A,N/A,J1,3,30,30,3,15,0,15
352,random,rational,N/A,N/A,J1,7,30,30,7,11,3,8
353,random,rational,N/A,N/A,J1,5,30,30,5,8,1,7
354,random,rational,N/A,N/A,J0,30,9,9,30,11,6,5
355,random,rational,N/A,N/A,J1,4,30,30,4,3,2,1
356,random,rational,N/A,N/A,J1,13,30,30,13,16,4,12
357,random,rational,N/A,N/A,J1,13,30,30,13,16,5,11
358,random,rational,N/A,N/A,J1,19,30,30,19,13,0,13
359,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
360,random,rational,N/A,N/A,J1,12,30,30,12,18,6,12
361,random,rational,N/A,N/A,J1,2,30,30,2,2,1,1
362,random,rational,N/A,N/A,J1,19,30,30,19,21,5,16
363,random,rational,N/A,N/A,J1,3,30,30,3,9,2,7
364,random,rational,N/A,N/A,J1,13,30,30,13,23,6,17
365,random,rational,N/A,N/A,J1,14,30,30,14,22,4,18
366,random,rational,N/A,N/A,J1,5,30,30,5,19,3,16
367,random,rational,N/A,N/A,J1,5,30,30,5,11,2,9
368,random,rational,N/A,N/A,J1,3,30,30,3,10,2,8
369,random,rational,N/A,N/A,J1,29,30,30,29,14,1,13
370,random,rational,N/A,N/A,J1,7,30,30,7,7,3,4
371,random,rational,N/A,N/A,J1,27,30,30,27,19,9,10
372,random,rational,N/A,N/A,J1,0,30,30,0,6,0,6
373,random,rational,N/A,N/A,J1,6,30,30,6,14,4,10
374,random,rational,N/A,N/A,J1,9,30,30,9,13,5,8
375,random,rational,N/A,N/A,J1,7,30,30,7,14,4,10
376,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
377,random,rational,N/A,N/A,J1,2,30,30,2,2,1,1
