game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
322,17,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,5-1|2-2,3-3,9.0,5.5,11.0,10.0,10.0,10.0,-4.5,1,QUIERO,accept,J0,rational,13,29,15,29,2,0,0,J0,0
322,18,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,3,28,-25,1,J0,11-0|10-1|3-3,7-3|1-3|7-2,,,,,,,,,QUIERO,accept,J0,rational,15,29,17,29,2,0,0,,
322,19,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,4,7,-3,1,J1,4-2|4-0|4-3,11-3|7-1,,,,,,,,,NO_QUIERO,decline,J0,rational,18,29,18,30,0,1,1,,
323,1,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,21,3,18,1,J1,2-0|12-2|1-2,12-0|11-1|3-3,,,,,,,,,NO_QUIERO,decline,J0,rational,0,0,0,1,0,1,1,,
323,2,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,22,0,22,1,J1,5-1|12-2|2-2,11-2|10-0,,,,,,,,,NO_QUIERO,decline,J0,rational,0,2,0,3,0,1,1,,
323,2,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,5-1|2-2,11-2|10-0,9.0,5.5,11.0,6.0,5.5,11.0,0.0,0,QUIERO,accept,J0,rational,0,3,0,5,0,2,2,J1,1
323,3,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,29,20,9,0,J1,3-0|1-0|6-0,12-0|10-2|11-0,,,,,,,,,NO_QUIERO,decline,J0,rational,0,5,0,6,0,1,1,,
323,4,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,27,7,20,0,J1,4-0|2-3|5-3,5-0|7-1,,,,,,,,,NO_QUIERO,decline,J0,rational,0,7,0,8,0,1,1,,
323,5,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,26,24,2,0,J1,3-2|4-0|2-0,2-3|10-2|4-2,,,,,,,,,NO_QUIERO,decline,J0,rational,1,8,1,9,0,1,1,,
323,5,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,3,0,,,,,,,,,2-0,2-3,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0,QUIERO,accept,J0,rational,1,9,3,9,2,0,0,J0,0
323,6,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,20,22,-2,1,J1,10-1|6-0|12-1,11-1|2-1,,,,,,,,,NO_QUIERO,decline,J0,rational,3,9,3,10,0,1,1,,
323,6,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,10-1|6-0,2-1,5.0,4.0,8.0,9.0,9.0,9.0,-5.0,1,QUIERO,accept,J0,rational,3,10,5,10,2,0,0,J0,0
323,7,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,6,5,1,1,J1,6-3|10-2|2-0,5-2|12-1|1-3,,,,,,,,,NO_QUIERO,decline,J0,rational,5,10,5,11,0,1,1,,
323,7,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,1,0,,,,,,,,,6-3|10-2|2-0,5-2|12-1|1-3,9.0,5.666666666666667,14.0,8.0,5.666666666666667,15.0,0.0,0,QUIERO,accept,J0,rational,5,11,5,13,0,2,2,J1,1
323,8,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,30,26,4,0,J1,3-0|6-0|4-0,1-2|5-2,,,,,,,,,QUIERO,accept,J0,rational,5,13,5,15,0,2,2,,
323,8,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,1,0,,,,,,,,,3-0|6-0|4-0,1-2|5-2,10.0,4.666666666666667,13.0,8.0,5.0,10.0,-0.33333333333333304,1,QUIERO,accept,J0,rational,5,15,7,15,2,0,0,J0,0
323,9,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,7,30,-23,1,J0,1-1|2-3|7-0,7-2|3-3|3-2,,,,,,,,,QUIERO,accept,J0,rational,7,15,9,15,2,0,0,,
323,9,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,1,0,,,,,,,,,1-1|2-3|7-0,7-2|3-3|3-2,13.0,11.333333333333334,25.0,11.0,10.333333333333334,21.0,1.0,0,QUIERO,accept,J0,rational,9,15,9,17,0,2,2,J1,1
323,10,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,24,2,22,1,J1,4-1|11-1|2-2,10-2|10-1,,,,,,,,,NO_QUIERO,decline,J0,rational,9,17,9,18,0,1,1,,
323,11,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,7,21,-14,1,J1,10-0|7-3|7-1,1-1|3-2|10-1,,,,,,,,,NO_QUIERO,decline,J0,rational,10,18,10,19,0,1,1,,
323,11,rational,sb3,truco,J0,0,rational,J1,sb3,TRUCO,2,0,,,,,,,,,1-1|3-2,10-0|7-1,13.0,11.5,23.0,5.0,4.5,9.0,7.0,0,RETRUCO,raise,J1,sb3,10,19,13,19,3,0,3,J0,1
323,11,rational,sb3,truco,J1,1,sb3,J0,rational,RETRUCO,2,0,,,,,,,,,10-0|7-1,1-1|3-2,5.0,4.5,9.0,13.0,11.5,23.0,-7.0,1,QUIERO,accept,J0,rational,10,19,13,19,3,0,0,J0,0
323,12,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,6,27,-21,1,J0,12-2|5-1|6-0,6-2|5-0,,,,,,,,,QUIERO,accept,J0,rational,13,19,15,19,2,0,0,,
323,12,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,1,0,,,,,,,,,12-2|5-1|6-0,6-2|5-0,7.0,4.0,10.0,3.0,2.5,5.0,1.5,0,NO_QUIERO,decline,J0,rational,15,19,15,20,0,1,1,J1,1
323,13,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,20,7,13,1,J1,12-1|12-0|11-1,6-3|7-2|10-1,,,,,,,,,NO_QUIERO,decline,J0,rational,15,20,15,21,0,1,1,,
323,13,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,3,0,,,,,,,,,12-1,10-1,7.0,7.0,7.0,5.0,5.0,5.0,2.0,0,NO_QUIERO,decline,J0,rational,15,21,15,22,0,1,1,J1,1
323,14,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,25,7,18,0,J1,3-0|2-0|4-1,10-1|12-0,,,,,,,,,NO_QUIERO,decline,J0,rational,15,22,15,23,0,1,1,,
323,15,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,23,22,1,1,J1,12-3|3-3|6-1,4-0|10-1|2-1,,,,,,,,,NO_QUIERO,decline,J0,rational,15,24,15,25,0,1,1,,
323,16,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,24,21,3,1,J1,4-1|6-0|10-1,11-1|2-2,,,,,,,,,NO_QUIERO,decline,J0,rational,16,25,16,26,0,1,1,,
323,16,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,4-1|10-1,2-2,5.0,3.0,6.0,9.0,9.0,9.0,-6.0,1,QUIERO,accept,J0,rational,16,26,18,26,2,0,0,J0,0
323,17,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,1,1,0,1,J1,11-3|11-2|1-1,1-2|10-1|1-3,,,,,,,,,NO_QUIERO,decline,J0,rational,18,26,18,27,0,1,1,,
323,17,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,11-3|11-2,1-2|1-3,6.0,6.0,12.0,8.0,8.0,16.0,-2.0,1,QUIERO,accept,J0,rational,18,27,20,27,2,0,0,J0,0
323,18,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,29,23,6,0,J1,5-3|4-3|11-2,10-1|11-3,,,,,,,,,NO_QUIERO,decline,J0,rational,20,27,20,28,0,1,1,,
323,18,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,5-3|4-3,11-3,2.0,1.5,3.0,6.0,6.0,6.0,-4.5,1,QUIERO,accept,J0,rational,20,28,22,28,2,0,0,J0,0
323,19,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,25,5,20,0,J1,11-3|6-2|5-3,12-1|5-0|4-3,,,,,,,,,NO_QUIERO,decline,J0,rational,22,28,22,29,0,1,1,,
