timesteps,policy_gradient_loss,value_loss,entropy_loss,loss
16195585,-7.900371e-03,6.697544e-01,-1.101553e+00,2.963026e-01
16199681,-8.369923e-03,7.091715e-01,-1.087992e+00,2.905223e-01
16203777,-6.581141e-03,7.159814e-01,-1.088358e+00,3.086138e-01
16207873,-7.269061e-03,6.742705e-01,-1.088736e+00,2.523766e-01
16211969,-8.885113e-03,6.566664e-01,-1.090183e+00,2.476718e-01
16216065,-8.116885e-03,6.072038e-01,-1.095341e+00,2.626795e-01
16220161,-7.421133e-03,6.547080e-01,-1.104058e+00,2.517279e-01
16224257,-7.144075e-03,6.887285e-01,-1.083589e+00,2.708409e-01
16228353,-7.326087e-03,7.015842e-01,-1.079387e+00,3.057526e-01
16232449,-7.554221e-03,6.403335e-01,-1.104920e+00,2.344141e-01
16236545,-8.385260e-03,6.773355e-01,-1.093999e+00,2.843255e-01
16240641,-8.309860e-03,6.913919e-01,-1.101540e+00,2.925728e-01
16244737,-6.976136e-03,7.098872e-01,-1.095506e+00,2.786945e-01
16248833,-7.599126e-03,7.880077e-01,-1.076874e+00,3.114021e-01
16252929,-7.856203e-03,6.952899e-01,-1.090539e+00,2.854262e-01
16257025,-8.014883e-03,7.595605e-01,-1.068303e+00,3.363970e-01
16261121,-7.767698e-03,7.239763e-01,-1.058376e+00,2.852674e-01
16265217,-8.750514e-03,7.045682e-01,-1.064639e+00,2.954105e-01
16269313,-7.032764e-03,6.937694e-01,-1.045150e+00,2.850501e-01
16273409,-9.215522e-03,7.194710e-01,-1.058808e+00,3.030452e-01
16277505,-8.575866e-03,6.478861e-01,-1.065814e+00,2.743902e-01
16281601,-7.841672e-03,6.739631e-01,-1.080547e+00,2.653705e-01
16285697,-8.813002e-03,6.786558e-01,-1.097131e+00,2.594338e-01
16289793,-8.176968e-03,7.141976e-01,-1.079012e+00,2.816944e-01
16293889,-8.271923e-03,6.644460e-01,-1.077479e+00,2.637490e-01
16297985,-7.089226e-03,6.609931e-01,-1.056049e+00,2.397737e-01
16302081,-7.945834e-03,6.550479e-01,-1.041205e+00,2.607003e-01
16306177,-8.226277e-03,6.430380e-01,-1.068812e+00,2.368256e-01
16310273,-8.072352e-03,6.909619e-01,-1.058628e+00,2.883570e-01
16314369,-9.252186e-03,7.063016e-01,-1.050481e+00,2.858051e-01
16318465,-8.205006e-03,6.830514e-01,-1.051396e+00,2.501375e-01
16322561,-7.525279e-03,6.537388e-01,-1.044487e+00,2.613115e-01
16326657,-7.732330e-03,6.697716e-01,-1.082264e+00,2.639178e-01
16330753,-6.817936e-03,7.151889e-01,-1.064440e+00,2.985827e-01
16334849,-8.088010e-03,6.599500e-01,-1.074951e+00,2.544802e-01
16338945,-7.804450e-03,6.597555e-01,-1.096894e+00,2.473649e-01
16343041,-7.069139e-03,6.632309e-01,-1.096337e+00,2.514716e-01
16347137,-7.801306e-03,6.682677e-01,-1.063581e+00,2.454696e-01
16351233,-8.310426e-03,5.850736e-01,-1.095565e+00,1.917233e-01
16355329,-9.620788e-03,6.707130e-01,-1.062849e+00,2.520679e-01
16359425,-7.396976e-03,7.166588e-01,-1.067663e+00,2.740537e-01
16363521,-9.285301e-03,6.571867e-01,-1.052900e+00,2.338027e-01
16367617,-9.153791e-03,6.999828e-01,-1.045325e+00,2.847691e-01
16371713,-7.369172e-03,6.572960e-01,-1.073273e+00,2.642157e-01
16375809,-9.100508e-03,6.157746e-01,-1.081970e+00,2.300109e-01
16379905,-8.264126e-03,6.440172e-01,-1.082128e+00,2.550777e-01
16384001,-6.820641e-03,6.138537e-01,-1.085450e+00,2.426565e-01
16388097,-7.858402e-03,6.510455e-01,-1.072513e+00,2.880194e-01
16392193,-8.580658e-03,6.699600e-01,-1.072161e+00,2.664152e-01
16396289,-6.841056e-03,7.115621e-01,-1.085143e+00,2.971276e-01
16400385,-8.748626e-03,6.383609e-01,-1.090022e+00,2.659426e-01
16404481,-6.748554e-03,6.268854e-01,-1.087607e+00,2.384186e-01
16408577,-7.380813e-03,6.590816e-01,-1.084417e+00,2.583970e-01
16412673,-8.495247e-03,6.708507e-01,-1.066295e+00,2.748584e-01
16416769,-8.087322e-03,7.070515e-01,-1.071020e+00,2.926251e-01
16420865,-8.634395e-03,6.628522e-01,-1.071899e+00,2.715582e-01
16424961,-9.033466e-03,7.216459e-01,-1.046581e+00,3.005024e-01
16429057,-8.370032e-03,6.952490e-01,-1.063568e+00,2.821605e-01
16433153,-7.979604e-03,6.922208e-01,-1.069409e+00,2.631018e-01
16437249,-6.861350e-03,6.663987e-01,-1.092001e+00,2.790271e-01
16441345,-7.697883e-03,7.130345e-01,-1.079275e+00,3.075393e-01
16445441,-7.648713e-03,7.837599e-01,-1.062947e+00,3.040894e-01
16449537,-8.257812e-03,7.181439e-01,-1.067343e+00,3.086480e-01
16453633,-8.735979e-03,7.103239e-01,-1.055010e+00,3.116729e-01
16457729,-5.955163e-03,7.526895e-01,-1.049084e+00,3.134866e-01
16461825,-8.920075e-03,6.861186e-01,-1.039340e+00,2.832463e-01
16465921,-6.550338e-03,7.152004e-01,-1.043589e+00,3.130122e-01
16470017,-7.757830e-03,6.910292e-01,-1.031471e+00,2.939328e-01
16474113,-8.724124e-03,6.938513e-01,-1.034885e+00,2.685067e-01
16478209,-8.450501e-03,7.459406e-01,-1.010735e+00,3.177939e-01
16482305,-8.637182e-03,7.029215e-01,-1.024673e+00,2.714857e-01
16486401,-7.987951e-03,7.188131e-01,-1.017401e+00,2.774658e-01
16490497,-7.476622e-03,7.366499e-01,-1.042345e+00,2.943727e-01
16494593,-8.881590e-03,6.722468e-01,-1.033134e+00,2.414487e-01
16498689,-9.341746e-03,6.846787e-01,-1.044924e+00,2.647145e-01
16502785,-7.014752e-03,6.759502e-01,-1.056990e+00,2.965432e-01
16506881,-8.097845e-03,7.120977e-01,-1.059555e+00,2.673536e-01
16510977,-7.864691e-03,6.839410e-01,-1.070931e+00,2.664977e-01
16515073,-8.236824e-03,6.542556e-01,-1.081469e+00,2.589725e-01
16519169,-9.123698e-03,6.511297e-01,-1.059637e+00,2.683969e-01
16523265,-7.192752e-03,7.182771e-01,-1.083734e+00,2.596364e-01
16527361,-7.193985e-03,7.062107e-01,-1.049724e+00,2.850690e-01
16531457,-7.207403e-03,7.296928e-01,-1.051819e+00,2.713621e-01
16535553,-7.434185e-03,6.757971e-01,-1.059570e+00,2.867767e-01
16539649,-8.245076e-03,6.928795e-01,-1.061549e+00,2.941172e-01
16543745,-7.973689e-03,7.321688e-01,-1.080129e+00,2.935227e-01
16547841,-7.753680e-03,7.004154e-01,-1.064193e+00,2.732942e-01
16551937,-8.559095e-03,6.826819e-01,-1.061885e+00,2.716673e-01
16556033,-8.118995e-03,7.263926e-01,-1.062906e+00,2.793919e-01
16560129,-8.890878e-03,7.489791e-01,-1.062426e+00,3.183811e-01
16564225,-6.219381e-03,6.786481e-01,-1.042176e+00,2.595027e-01
16568321,-8.378084e-03,6.967921e-01,-1.036794e+00,2.501674e-01
16572417,-7.440500e-03,7.111207e-01,-1.058194e+00,2.870135e-01
16576513,-8.095520e-03,6.617588e-01,-1.064831e+00,2.606598e-01
16580609,-7.271749e-03,6.653034e-01,-1.066833e+00,2.925174e-01
16584705,-8.213669e-03,7.221188e-01,-1.047779e+00,2.757226e-01
16588801,-6.569508e-03,6.735404e-01,-1.070938e+00,2.589410e-01
16592897,-7.043371e-03,7.052957e-01,-1.083925e+00,3.003487e-01
16596993,-7.196828e-03,7.108529e-01,-1.099968e+00,2.514923e-01
16601089,-6.745368e-03,6.948972e-01,-1.081501e+00,2.504935e-01
16605185,-7.679875e-03,7.019486e-01,-1.065277e+00,2.809953e-01
16609281,-6.921091e-03,7.507306e-01,-1.076547e+00,2.856525e-01
16613377,-8.473714e-03,6.978584e-01,-1.050818e+00,2.742574e-01
16617473,-8.530294e-03,6.956475e-01,-1.065449e+00,3.139824e-01
16621569,-6.387431e-03,6.925591e-01,-1.061189e+00,2.547241e-01
16625665,-8.363695e-03,7.157556e-01,-1.089158e+00,2.998500e-01
16629761,-8.062402e-03,6.534124e-01,-1.106713e+00,2.612634e-01
16633857,-9.530151e-03,6.739215e-01,-1.093213e+00,2.538311e-01
16637953,-6.200353e-03,6.765704e-01,-1.085235e+00,2.724701e-01
16642049,-7.989729e-03,6.714180e-01,-1.090584e+00,2.699363e-01
16646145,-7.337930e-03,6.235268e-01,-1.090915e+00,2.276480e-01
16650241,-8.435222e-03,6.323658e-01,-1.080323e+00,2.470505e-01
16654337,-7.544150e-03,6.907345e-01,-1.089953e+00,2.616836e-01
16658433,-8.597969e-03,5.900170e-01,-1.088233e+00,2.060507e-01
16662529,-8.224764e-03,6.046627e-01,-1.120687e+00,2.281956e-01
16666625,-7.795964e-03,6.533232e-01,-1.111197e+00,2.621602e-01
16670721,-8.177503e-03,6.537069e-01,-1.105394e+00,2.337974e-01
16674817,-6.426485e-03,6.490732e-01,-1.099254e+00,2.442722e-01
16678913,-8.280553e-03,6.944296e-01,-1.088114e+00,2.965179e-01
16683009,-9.257750e-03,6.840841e-01,-1.049163e+00,2.594159e-01
16687105,-7.551691e-03,6.500917e-01,-1.040952e+00,2.724444e-01
16691201,-7.509021e-03,6.845394e-01,-1.060602e+00,2.711759e-01
16695297,-6.741271e-03,6.711426e-01,-1.046497e+00,2.841733e-01
16699393,-6.031955e-03,6.470687e-01,-1.042936e+00,2.442656e-01
16703489,-7.108683e-03,6.707868e-01,-1.049792e+00,2.532029e-01
16707585,-7.327458e-03,6.601385e-01,-1.042116e+00,2.446172e-01
16711681,-7.042443e-03,6.401184e-01,-1.063087e+00,2.462826e-01
16715777,-9.508679e-03,6.232312e-01,-1.087581e+00,2.411960e-01
16719873,-7.289607e-03,6.317364e-01,-1.032784e+00,2.482633e-01
16723969,-9.592585e-03,6.802024e-01,-1.038093e+00,2.569013e-01
16728065,-7.159344e-03,7.132907e-01,-1.033977e+00,3.028621e-01
16732161,-6.246294e-03,6.684156e-01,-1.061663e+00,2.617078e-01
16736257,-7.550085e-03,7.040710e-01,-1.076444e+00,2.641258e-01
16740353,-8.302660e-03,7.034375e-01,-1.059789e+00,2.392340e-01
16744449,-6.492355e-03,6.725769e-01,-1.048466e+00,2.772712e-01
16748545,-8.033888e-03,6.983882e-01,-1.033610e+00,2.888206e-01
16752641,-6.595787e-03,6.698041e-01,-1.029502e+00,2.864575e-01
16756737,-6.889110e-03,6.975551e-01,-1.019692e+00,2.752336e-01
16760833,-8.584979e-03,7.036365e-01,-1.033902e+00,2.779191e-01
16764929,-6.610256e-03,7.202316e-01,-1.040726e+00,2.977645e-01
16769025,-7.564444e-03,7.152208e-01,-1.056890e+00,2.987813e-01
16773121,-7.580974e-03,6.690215e-01,-1.061305e+00,2.754958e-01
16777217,-6.374559e-03,6.657723e-01,-1.049078e+00,2.650546e-01
16781313,-6.622995e-03,6.982573e-01,-1.065051e+00,2.792312e-01
16785409,-7.324258e-03,7.281620e-01,-1.082719e+00,3.084232e-01
16789505,-8.857254e-03,6.879840e-01,-1.079064e+00,2.482213e-01
16793601,-8.021002e-03,6.653631e-01,-1.090241e+00,2.725341e-01
16797697,-7.821853e-03,6.887320e-01,-1.094680e+00,2.918638e-01
16801793,-6.937109e-03,7.209710e-01,-1.079315e+00,2.880668e-01
16805889,-7.315199e-03,6.907397e-01,-1.080623e+00,2.780302e-01
16809985,-8.192696e-03,6.635797e-01,-1.065834e+00,2.687399e-01
16814081,-8.410261e-03,6.708033e-01,-1.087861e+00,2.937482e-01
16818177,-8.869557e-03,6.772552e-01,-1.068776e+00,2.626797e-01
16822273,-8.345528e-03,6.919059e-01,-1.079644e+00,3.020878e-01
16826369,-6.492495e-03,6.509489e-01,-1.066231e+00,2.435403e-01
16830465,-6.958651e-03,5.965232e-01,-1.070012e+00,2.240253e-01
16834561,-9.229703e-03,6.624759e-01,-1.075051e+00,2.594069e-01
16838657,-6.963484e-03,6.827520e-01,-1.086650e+00,2.861149e-01
16842753,-7.840173e-03,6.428955e-01,-1.089164e+00,2.697835e-01
16846849,-6.409866e-03,6.319316e-01,-1.095178e+00,2.452957e-01
16850945,-8.438052e-03,6.312268e-01,-1.081240e+00,2.544938e-01
16855041,-7.908183e-03,6.658592e-01,-1.103007e+00,2.672362e-01
16859137,-8.226679e-03,6.520468e-01,-1.126692e+00,2.538334e-01
16863233,-6.954318e-03,6.475000e-01,-1.101224e+00,2.348154e-01
16867329,-8.730693e-03,6.820769e-01,-1.090804e+00,2.608107e-01
16871425,-8.782437e-03,7.819678e-01,-1.086954e+00,3.355001e-01
16875521,-8.228473e-03,7.170176e-01,-1.083733e+00,2.778942e-01
16879617,-9.321317e-03,6.482102e-01,-1.092295e+00,2.290440e-01
16883713,-7.953323e-03,7.271961e-01,-1.083490e+00,2.930866e-01
16887809,-7.854908e-03,7.232899e-01,-1.093064e+00,2.905912e-01
16891905,-8.070832e-03,7.292791e-01,-1.060206e+00,3.126435e-01
16896001,-8.005698e-03,7.005706e-01,-1.084206e+00,2.682016e-01
16900097,-7.251876e-03,6.970832e-01,-1.074795e+00,2.774684e-01
16904193,-8.798365e-03,7.154276e-01,-1.074757e+00,2.991185e-01
16908289,-8.366557e-03,7.226947e-01,-1.088574e+00,2.814219e-01
16912385,-6.989374e-03,7.073991e-01,-1.093681e+00,2.898243e-01
16916481,-9.481762e-03,7.077166e-01,-1.095403e+00,2.576896e-01
16920577,-7.204019e-03,7.443670e-01,-1.102217e+00,2.704430e-01
16924673,-8.948104e-03,7.087277e-01,-1.087007e+00,2.758728e-01
16928769,-8.964061e-03,7.237421e-01,-1.096643e+00,2.812336e-01
16932865,-8.312811e-03,7.327989e-01,-1.095057e+00,2.667141e-01
16936961,-7.517335e-03,7.037194e-01,-1.076085e+00,2.960582e-01
16941057,-7.366837e-03,7.352435e-01,-1.065972e+00,3.175993e-01
16945153,-6.669439e-03,7.550061e-01,-1.074166e+00,3.174274e-01
16949249,-6.571194e-03,7.421617e-01,-1.065597e+00,3.048733e-01
16953345,-7.870306e-03,7.877789e-01,-1.083373e+00,3.393045e-01
16957441,-9.410223e-03,7.297540e-01,-1.069441e+00,2.711894e-01
16961537,-7.433292e-03,7.206977e-01,-1.050067e+00,2.928309e-01
16965633,-8.184120e-03,7.775508e-01,-1.071192e+00,3.106687e-01
16969729,-7.759739e-03,7.080541e-01,-1.061513e+00,2.900110e-01
16973825,-7.628121e-03,7.011692e-01,-1.065452e+00,2.668906e-01
16977921,-7.579512e-03,7.219844e-01,-1.072263e+00,3.176501e-01
16982017,-9.426925e-03,7.319989e-01,-1.051421e+00,2.878705e-01
16986113,-9.551035e-03,7.470101e-01,-1.070623e+00,3.158544e-01
16990209,-8.961190e-03,7.449711e-01,-1.078243e+00,3.068749e-01
16994305,-8.129009e-03,7.080537e-01,-1.076801e+00,2.748280e-01
16998401,-8.263969e-03,7.406516e-01,-1.074687e+00,3.021915e-01
17002497,-8.240575e-03,7.190598e-01,-1.109658e+00,3.037249e-01
17006593,-7.721504e-03,7.273264e-01,-1.082889e+00,3.013871e-01
17010689,-7.406994e-03,7.291092e-01,-1.099779e+00,2.898561e-01
17014785,-6.927086e-03,7.532430e-01,-1.103245e+00,3.244994e-01
17018881,-9.102555e-03,7.044476e-01,-1.089555e+00,2.710337e-01
17022977,-8.399045e-03,6.780906e-01,-1.092104e+00,2.672704e-01
17027073,-8.876967e-03,7.437818e-01,-1.117378e+00,3.110687e-01
17031169,-9.853697e-03,7.260455e-01,-1.095446e+00,2.775440e-01
17035265,-6.706277e-03,7.508785e-01,-1.116182e+00,3.110974e-01
17039361,-5.414908e-03,7.153412e-01,-1.120034e+00,3.072110e-01
17043457,-9.210085e-03,7.161909e-01,-1.095233e+00,2.699132e-01
17047553,-6.733303e-03,7.141785e-01,-1.105962e+00,3.213003e-01
17051649,-6.130509e-03,6.818213e-01,-1.117097e+00,2.653427e-01
17055745,-7.634077e-03,6.957685e-01,-1.099996e+00,2.723640e-01
17059841,-7.337125e-03,6.987614e-01,-1.106780e+00,2.691932e-01
17063937,-8.773209e-03,7.039622e-01,-1.117205e+00,2.633147e-01
17068033,-6.976691e-03,7.267452e-01,-1.088340e+00,3.004581e-01
17072129,-8.989724e-03,6.848578e-01,-1.095079e+00,2.579747e-01
17076225,-8.530071e-03,6.538139e-01,-1.096746e+00,2.541021e-01
17080321,-7.947431e-03,6.785816e-01,-1.098953e+00,2.894334e-01
17084417,-8.434014e-03,6.977413e-01,-1.091919e+00,2.711796e-01
17088513,-8.093539e-03,7.384028e-01,-1.086783e+00,2.929244e-01
17092609,-8.214022e-03,6.515507e-01,-1.064759e+00,2.468587e-01
17096705,-7.807720e-03,7.003530e-01,-1.052644e+00,2.624477e-01
17100801,-8.418702e-03,6.900904e-01,-1.084161e+00,2.820388e-01
17104897,-7.657642e-03,7.467343e-01,-1.095013e+00,3.147236e-01
17108993,-1.034493e-02,7.395758e-01,-1.071607e+00,3.178642e-01
17113089,-8.324778e-03,5.761904e-01,-1.103023e+00,2.218874e-01
17117185,-7.687286e-03,6.203820e-01,-1.078108e+00,2.375557e-01
17121281,-7.779648e-03,6.378077e-01,-1.104174e+00,2.462164e-01
17125377,-6.950772e-03,6.037170e-01,-1.089526e+00,2.515990e-01
17129473,-8.198013e-03,6.586100e-01,-1.098706e+00,2.776231e-01
17133569,-7.444534e-03,6.088532e-01,-1.105427e+00,2.171236e-01
17137665,-7.375181e-03,6.523450e-01,-1.106091e+00,2.517604e-01
17141761,-8.310456e-03,6.564958e-01,-1.092359e+00,2.605851e-01
17145857,-8.700121e-03,5.936939e-01,-1.110932e+00,2.075498e-01
17149953,-7.404690e-03,5.969300e-01,-1.077778e+00,2.498485e-01
17154049,-7.124503e-03,6.119950e-01,-1.066333e+00,2.549525e-01
17158145,-7.368935e-03,6.223298e-01,-1.088225e+00,2.577345e-01
17162241,-7.557821e-03,6.191045e-01,-1.094748e+00,2.624537e-01
17166337,-8.672649e-03,6.734423e-01,-1.099868e+00,2.831561e-01
17170433,-7.933652e-03,6.292382e-01,-1.094855e+00,2.485266e-01
17174529,-6.920291e-03,6.594904e-01,-1.112618e+00,2.769186e-01
17178625,-6.586083e-03,6.748620e-01,-1.109768e+00,2.582942e-01
17182721,-6.967593e-03,6.816879e-01,-1.117602e+00,2.817690e-01
17186817,-8.840240e-03,7.149243e-01,-1.120315e+00,2.940475e-01
17190913,-8.893537e-03,6.768329e-01,-1.115478e+00,2.948091e-01
17195009,-9.926194e-03,7.130467e-01,-1.112323e+00,2.735074e-01
17199105,-7.117053e-03,7.068224e-01,-1.099527e+00,2.777606e-01
17203201,-6.998024e-03,7.136314e-01,-1.094990e+00,2.870861e-01
17207297,-8.257663e-03,7.104609e-01,-1.110459e+00,2.855454e-01
17211393,-8.430155e-03,6.419154e-01,-1.109643e+00,2.318020e-01
17215489,-8.495433e-03,6.346699e-01,-1.129752e+00,2.517154e-01
17219585,-8.608341e-03,6.873803e-01,-1.113573e+00,2.615443e-01
17223681,-8.199413e-03,6.519959e-01,-1.094988e+00,2.469564e-01
17227777,-8.629513e-03,6.386514e-01,-1.095004e+00,2.522374e-01
17231873,-8.606881e-03,7.104710e-01,-1.103363e+00,2.874035e-01
17235969,-7.370177e-03,7.158811e-01,-1.088133e+00,2.855008e-01
17240065,-7.564144e-03,6.867433e-01,-1.092279e+00,2.546452e-01
17244161,-7.834322e-03,6.813416e-01,-1.095387e+00,2.802104e-01
17248257,-9.002846e-03,7.033191e-01,-1.103205e+00,2.740794e-01
17252353,-9.324131e-03,6.599687e-01,-1.116307e+00,2.325748e-01
17256449,-8.945989e-03,7.053823e-01,-1.107601e+00,3.061336e-01
17260545,-8.462539e-03,7.208613e-01,-1.122817e+00,3.122417e-01
17264641,-8.864237e-03,7.265337e-01,-1.125694e+00,3.004975e-01
17268737,-6.904734e-03,7.131579e-01,-1.104970e+00,2.780983e-01
17272833,-6.384438e-03,7.292326e-01,-1.078916e+00,3.052027e-01
17276929,-9.026126e-03,7.181596e-01,-1.067103e+00,2.882628e-01
17281025,-7.486223e-03,7.294192e-01,-1.089902e+00,2.807741e-01
17285121,-1.040651e-02,7.611820e-01,-1.085919e+00,3.216889e-01
17289217,-8.257077e-03,7.183189e-01,-1.101400e+00,2.765326e-01
17293313,-7.926741e-03,8.128287e-01,-1.074906e+00,3.059837e-01
17297409,-8.227317e-03,7.440539e-01,-1.085108e+00,3.040847e-01
17301505,-8.067609e-03,7.551181e-01,-1.074925e+00,3.253917e-01
17305601,-7.696330e-03,7.790362e-01,-1.073634e+00,3.119268e-01
17309697,-7.615941e-03,7.732838e-01,-1.082733e+00,3.109612e-01
17313793,-8.374793e-03,7.250890e-01,-1.074358e+00,2.978281e-01
17317889,-7.426082e-03,7.435320e-01,-1.065320e+00,3.034319e-01
17321985,-7.305353e-03,7.256947e-01,-1.092503e+00,2.952021e-01
17326081,-1.010730e-02,7.192117e-01,-1.111455e+00,3.070161e-01
17330177,-7.363998e-03,7.614246e-01,-1.101109e+00,3.196801e-01
17334273,-7.130074e-03,7.277932e-01,-1.075196e+00,2.923924e-01
17338369,-6.703868e-03,7.454326e-01,-1.077673e+00,3.064202e-01
17342465,-6.875779e-03,7.576828e-01,-1.082027e+00,3.212310e-01
17346561,-7.925491e-03,7.564658e-01,-1.106235e+00,3.170617e-01
17350657,-9.273127e-03,7.470242e-01,-1.082572e+00,2.930149e-01
17354753,-6.399785e-03,7.219428e-01,-1.083884e+00,2.924184e-01
17358849,-9.093695e-03,6.869439e-01,-1.077790e+00,2.703955e-01
17362945,-8.231356e-03,6.839236e-01,-1.087159e+00,2.945819e-01
17367041,-6.904520e-03,7.214425e-01,-1.103264e+00,2.883621e-01
17371137,-6.134394e-03,6.861494e-01,-1.104066e+00,2.688764e-01
17375233,-7.843206e-03,7.440695e-01,-1.091611e+00,2.916495e-01
17379329,-9.200678e-03,7.270158e-01,-1.100664e+00,2.985316e-01
17383425,-8.090326e-03,7.482237e-01,-1.111004e+00,2.885112e-01
17387521,-7.472367e-03,6.851826e-01,-1.094946e+00,2.942117e-01
17391617,-8.246867e-03,7.394829e-01,-1.072933e+00,3.110113e-01
17395713,-8.956640e-03,7.477561e-01,-1.070072e+00,3.379312e-01
17399809,-8.062748e-03,7.541459e-01,-1.069839e+00,3.108428e-01
17403905,-7.619126e-03,7.655316e-01,-1.081651e+00,3.336730e-01
17408001,-7.264301e-03,7.188853e-01,-1.082130e+00,3.062677e-01
17412097,-9.558116e-03,6.701703e-01,-1.068360e+00,2.533494e-01
17416193,-9.605633e-03,6.886630e-01,-1.082762e+00,2.929372e-01
17420289,-9.480619e-03,7.304900e-01,-1.072859e+00,2.689914e-01
17424385,-7.236499e-03,6.539688e-01,-1.084530e+00,2.737697e-01
17428481,-9.184086e-03,6.975430e-01,-1.084002e+00,2.681792e-01
17432577,-8.314671e-03,6.715242e-01,-1.072876e+00,2.581901e-01
17436673,-9.159833e-03,6.513847e-01,-1.071868e+00,2.524689e-01
17440769,-9.292181e-03,6.707581e-01,-1.048625e+00,2.869508e-01
17444865,-8.619317e-03,7.354151e-01,-1.080170e+00,3.015857e-01
17448961,-8.818845e-03,7.330666e-01,-1.062588e+00,3.087820e-01
17453057,-8.026609e-03,7.421017e-01,-1.057786e+00,2.793791e-01
17457153,-8.262552e-03,6.929614e-01,-1.057478e+00,2.643637e-01
17461249,-7.450517e-03,7.540219e-01,-1.075248e+00,2.955289e-01
17465345,-8.967982e-03,7.307227e-01,-1.086662e+00,3.216616e-01
17469441,-8.859375e-03,7.556464e-01,-1.086799e+00,3.233123e-01
17473537,-7.729687e-03,7.956407e-01,-1.087414e+00,3.510651e-01
17477633,-8.335804e-03,7.181687e-01,-1.109587e+00,2.562451e-01
17481729,-6.607600e-03,7.290197e-01,-1.125384e+00,3.062769e-01
17485825,-7.508643e-03,7.754448e-01,-1.086440e+00,3.195163e-01
17489921,-7.784735e-03,7.548397e-01,-1.097350e+00,2.903650e-01
17494017,-7.122244e-03,7.731178e-01,-1.118546e+00,3.203923e-01
17498113,-9.253561e-03,7.651387e-01,-1.095209e+00,3.183037e-01
17502209,-9.002783e-03,8.116881e-01,-1.078858e+00,3.465428e-01
17506305,-8.303478e-03,7.743138e-01,-1.093306e+00,3.068107e-01
17510401,-8.288299e-03,7.519303e-01,-1.119954e+00,2.638741e-01
17514497,-7.738657e-03,7.488526e-01,-1.107581e+00,2.820521e-01
17518593,-8.347550e-03,7.656772e-01,-1.091258e+00,2.826804e-01
17522689,-6.384400e-03,7.527765e-01,-1.093681e+00,2.993104e-01
17526785,-7.179581e-03,7.974969e-01,-1.082056e+00,3.453214e-01
17530881,-6.449662e-03,8.057711e-01,-1.088606e+00,3.251709e-01
17534977,-7.263565e-03,8.380367e-01,-1.091573e+00,3.608382e-01
17539073,-7.559341e-03,7.591550e-01,-1.093047e+00,3.013698e-01
17543169,-8.147359e-03,7.629226e-01,-1.075039e+00,2.962734e-01
17547265,-7.152430e-03,8.263956e-01,-1.087573e+00,3.327633e-01
17551361,-8.643207e-03,8.152321e-01,-1.086832e+00,3.129882e-01
17555457,-7.480200e-03,7.741791e-01,-1.105047e+00,3.283027e-01
17559553,-7.714105e-03,7.717927e-01,-1.106733e+00,3.145697e-01
17563649,-8.480093e-03,7.724762e-01,-1.103217e+00,3.351902e-01
17567745,-7.072784e-03,7.492829e-01,-1.098294e+00,2.756280e-01
17571841,-8.058831e-03,7.354082e-01,-1.093260e+00,2.841952e-01
17575937,-7.829474e-03,7.267194e-01,-1.111289e+00,2.954417e-01
17580033,-8.554797e-03,7.662223e-01,-1.088149e+00,3.087479e-01
17584129,-8.306841e-03,7.938183e-01,-1.074194e+00,3.087258e-01
17588225,-7.550690e-03,7.235017e-01,-1.074940e+00,3.041835e-01
17592321,-6.885342e-03,7.062014e-01,-1.088275e+00,2.491871e-01
17596417,-8.914265e-03,7.605705e-01,-1.090294e+00,3.061111e-01
17600513,-9.171049e-03,7.348598e-01,-1.079539e+00,2.940937e-01
17604609,-7.608854e-03,7.333095e-01,-1.095331e+00,3.138466e-01
17608705,-7.287989e-03,7.465628e-01,-1.096612e+00,3.080413e-01
17612801,-7.127978e-03,7.337155e-01,-1.079831e+00,2.890654e-01
17616897,-6.638682e-03,7.505784e-01,-1.083999e+00,3.112453e-01
17620993,-8.120964e-03,7.199628e-01,-1.085075e+00,2.921498e-01
17625089,-8.718536e-03,7.368267e-01,-1.099971e+00,2.988108e-01
17629185,-6.672766e-03,6.726799e-01,-1.091998e+00,2.652737e-01
17633281,-9.101679e-03,7.318469e-01,-1.086910e+00,2.908469e-01
17637377,-7.198036e-03,7.633923e-01,-1.105828e+00,2.996150e-01
17641473,-8.000223e-03,7.238394e-01,-1.118416e+00,3.319228e-01
17645569,-7.765173e-03,7.330987e-01,-1.095827e+00,2.861710e-01
17649665,-8.668505e-03,7.446183e-01,-1.100604e+00,2.981820e-01
17653761,-8.822301e-03,6.742562e-01,-1.094804e+00,2.750456e-01
17657857,-7.936150e-03,8.127832e-01,-1.105670e+00,3.348989e-01
17661953,-8.120146e-03,7.230156e-01,-1.097455e+00,3.032522e-01
17666049,-9.140380e-03,7.317511e-01,-1.097524e+00,2.965266e-01
17670145,-7.296786e-03,7.313008e-01,-1.070277e+00,3.070576e-01
17674241,-7.975954e-03,7.278462e-01,-1.077521e+00,3.004607e-01
17678337,-7.944931e-03,6.986941e-01,-1.043012e+00,2.916566e-01
17682433,-1.016194e-02,7.747559e-01,-1.055661e+00,3.366550e-01
17686529,-7.667890e-03,7.152084e-01,-1.044736e+00,2.989423e-01
17690625,-7.279908e-03,7.797162e-01,-1.058067e+00,3.079474e-01
17694721,-8.205923e-03,7.615448e-01,-1.108256e+00,3.170544e-01
