game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
227,q_learning,rational,J1,28,30,30,28,29,13,16
228,q_learning,rational,J0,30,20,20,30,28,14,14
229,q_learning,rational,J0,30,22,22,30,27,14,13
230,q_learning,rational,J1,24,30,30,24,23,12,11
231,q_learning,rational,J0,30,24,24,30,31,16,15
232,q_learning,rational,J0,30,17,17,30,27,16,11
233,q_learning,rational,J1,25,30,30,25,28,11,17
234,q_learning,rational,J0,30,23,23,30,29,16,13
235,q_learning,rational,J1,13,30,30,13,18,4,14
236,q_learning,rational,J1,25,30,30,25,31,16,15
237,q_learning,rational,J1,15,30,30,15,26,10,16
238,q_learning,rational,J1,26,30,30,26,31,15,16
239,q_learning,rational,J0,30,29,29,30,30,14,16
240,q_learning,rational,J0,30,23,23,30,31,17,14
241,q_learning,rational,J0,30,17,17,30,26,14,12
242,q_learning,rational,J0,30,26,26,30,32,16,16
243,q_learning,rational,J1,24,30,30,24,24,13,11
244,q_learning,rational,J1,19,30,30,19,28,10,18
245,q_learning,rational,J1,19,30,30,19,24,9,15
246,q_learning,rational,J1,21,30,30,21,24,10,14
247,q_learning,rational,J0,30,26,26,30,28,15,13
248,q_learning,rational,J1,19,30,30,19,26,10,16
249,q_learning,rational,J0,30,25,25,30,27,13,14
250,q_learning,rational,J1,28,30,30,28,31,10,21
251,q_learning,rational,J1,15,30,30,15,21,7,14
252,q_learning,rational,J0,30,29,29,30,26,10,16
253,q_learning,rational,J1,29,30,30,29,27,11,16
254,q_learning,rational,J1,22,30,30,22,31,12,19
255,q_learning,rational,J1,25,30,30,25,27,14,13
256,q_learning,rational,J1,14,30,30,14,23,6,17
257,q_learning,rational,J1,22,30,30,22,28,11,17
258,q_learning,rational,J1,29,30,30,29,30,14,16
259,q_learning,rational,J0,30,26,26,30,26,15,11
260,q_learning,rational,J1,5,30,30,5,13,4,9
261,q_learning,rational,J1,23,30,30,23,22,10,12
262,q_learning,rational,J1,13,30,30,13,24,9,15
263,q_learning,rational,J0,30,7,7,30,16,12,4
264,q_learning,rational,J0,30,22,22,30,29,15,14
265,q_learning,rational,J0,30,18,18,30,26,17,9
266,q_learning,rational,J1,22,30,30,22,28,11,17
267,q_learning,rational,J1,20,30,30,20,25,11,14
268,q_learning,rational,J1,20,30,30,20,25,10,15
269,q_learning,rational,J0,30,16,16,30,22,12,10
270,q_learning,rational,J1,25,30,30,25,32,13,19
271,q_learning,rational,J1,23,30,30,23,25,14,11
272,q_learning,rational,J1,20,30,30,20,19,10,9
273,q_learning,rational,J0,30,23,23,30,29,17,12
274,q_learning,rational,J1,15,30,30,15,27,7,20
275,q_learning,rational,J1,26,30,30,26,33,11,22
276,q_learning,rational,J0,30,24,24,30,30,18,12
277,q_learning,rational,J0,30,27,27,30,31,14,17
278,q_learning,rational,J1,27,30,30,27,30,15,15
279,q_learning,rational,J1,12,30,30,12,17,4,13
280,q_learning,rational,J1,20,30,30,20,29,12,17
281,q_learning,rational,J1,17,30,30,17,28,10,18
282,q_learning,rational,J0,30,24,24,30,29,13,16
283,q_learning,rational,J1,19,30,30,19,27,13,14
284,q_learning,rational,J1,14,30,30,14,28,9,19
285,q_learning,rational,J0,30,19,19,30,26,18,8
286,q_learning,rational,J0,30,24,24,30,32,15,17
287,q_learning,rational,J1,23,30,30,23,31,14,17
288,q_learning,rational,J0,30,22,22,30,29,15,14
289,q_learning,rational,J0,30,15,15,30,23,14,9
290,q_learning,rational,J1,29,30,30,29,31,17,14
291,q_learning,rational,J0,30,28,28,30,30,14,16
292,q_learning,rational,J0,30,26,26,30,30,16,14
293,q_learning,rational,J1,20,30,30,20,24,10,14
294,q_learning,rational,J1,28,30,30,28,28,13,15
295,q_learning,rational,J0,30,28,28,30,25,13,12
296,q_learning,rational,J1,23,30,30,23,25,11,14
297,q_learning,rational,J0,30,24,24,30,26,11,15
298,q_learning,rational,J1,23,30,30,23,26,13,13
299,q_learning,rational,J0,30,29,29,30,24,19,5
300,q_learning,rational,J0,30,25,25,30,28,18,10
301,q_learning,rational,J0,30,24,24,30,25,15,10
302,q_learning,rational,J1,25,30,30,25,24,10,14
303,q_learning,rational,J1,22,30,30,22,27,8,19
304,q_learning,rational,J1,28,30,30,28,30,13,17
305,q_learning,rational,J0,30,22,22,30,23,14,9
306,q_learning,rational,J1,18,30,30,18,24,7,17
307,q_learning,rational,J1,21,30,30,21,27,12,15
308,q_learning,rational,J0,30,23,23,30,27,11,16
309,q_learning,rational,J1,28,30,30,28,32,18,14
310,q_learning,rational,J1,24,30,30,24,25,12,13
311,q_learning,rational,J1,27,30,30,27,32,15,17
312,q_learning,rational,J1,29,30,30,29,27,12,15
313,q_learning,rational,J1,27,30,30,27,27,11,16
314,q_learning,rational,J1,22,30,30,22,26,13,13
315,q_learning,rational,J1,24,30,30,24,31,13,18
316,q_learning,rational,J0,30,19,19,30,28,18,10
317,q_learning,rational,J1,28,30,30,28,25,15,10
318,q_learning,rational,J0,30,19,19,30,27,11,16
319,q_learning,rational,J1,26,30,30,26,26,12,14
320,q_learning,rational,J1,26,30,30,26,27,10,17
321,q_learning,rational,J0,30,29,29,30,31,16,15
322,q_learning,rational,J1,29,30,30,29,33,18,15
323,q_learning,rational,J0,30,27,27,30,36,18,18
324,q_learning,rational,J1,17,30,30,17,16,6,10
325,q_learning,rational,J1,15,30,30,15,20,7,13
326,q_learning,rational,J1,20,30,30,20,28,13,15
327,q_learning,rational,J0,30,13,13,30,22,15,7
328,q_learning,rational,J0,30,27,27,30,32,15,17
329,q_learning,rational,J1,25,30,30,25,28,14,14
330,q_learning,rational,J1,27,30,30,27,32,16,16
331,q_learning,rational,J1,18,30,30,18,25,9,16
332,q_learning,rational,J1,14,30,30,14,22,10,12
333,q_learning,rational,J1,26,30,30,26,26,13,13
334,q_learning,rational,J1,17,30,30,17,25,8,17
335,q_learning,rational,J0,30,18,18,30,22,15,7
336,q_learning,rational,J1,20,30,30,20,23,10,13
337,q_learning,rational,J0,30,28,28,30,28,14,14
338,q_learning,rational,J1,18,30,30,18,25,8,17
339,q_learning,rational,J0,30,26,26,30,29,14,15
340,q_learning,rational,J0,30,20,20,30,31,16,15
341,q_learning,rational,J1,17,30,30,17,28,8,20
342,q_learning,rational,J0,30,25,25,30,31,13,18
343,q_learning,rational,J0,30,14,14,30,23,15,8
344,q_learning,rational,J1,22,30,30,22,24,13,11
345,q_learning,rational,J1,20,30,30,20,26,9,17
346,q_learning,rational,J0,30,26,26,30,31,17,14
347,q_learning,rational,J1,29,30,30,29,27,12,15
348,q_learning,rational,J1,26,30,30,26,28,13,15
349,q_learning,rational,J0,30,22,22,30,31,15,16
350,q_learning,rational,J1,22,30,30,22,25,9,16
351,q_learning,rational,J1,26,30,30,26,29,13,16
352,q_learning,rational,J1,27,30,30,27,27,12,15
353,q_learning,rational,J1,23,30,30,23,24,9,15
354,q_learning,rational,J1,19,30,30,19,28,10,18
355,q_learning,rational,J0,30,24,24,30,28,15,13
356,q_learning,rational,J0,30,23,23,30,28,11,17
357,q_learning,rational,J1,29,30,30,29,34,14,20
358,q_learning,rational,J0,30,28,28,30,26,8,18
359,q_learning,rational,J1,28,30,30,28,30,14,16
360,q_learning,rational,J0,30,16,16,30,25,15,10
361,q_learning,rational,J0,30,26,26,30,30,14,16
362,q_learning,rational,J1,27,30,30,27,29,13,16
363,q_learning,rational,J1,29,30,30,29,33,13,20
364,q_learning,rational,J0,30,19,19,30,24,13,11
365,q_learning,rational,J0,30,17,17,30,24,14,10
366,q_learning,rational,J1,22,30,30,22,32,11,21
367,q_learning,rational,J0,30,22,22,30,27,12,15
368,q_learning,rational,J0,30,22,22,30,27,16,11
369,q_learning,rational,J0,30,23,23,30,26,13,13
370,q_learning,rational,J0,30,25,25,30,26,16,10
371,q_learning,rational,J1,24,30,30,24,25,9,16
372,q_learning,rational,J1,23,30,30,23,27,10,17
373,q_learning,rational,J1,19,30,30,19,25,9,16
374,q_learning,rational,J0,30,28,28,30,34,16,18
375,q_learning,rational,J1,15,30,30,15,22,6,16
376,q_learning,rational,J1,25,30,30,25,29,13,16
377,q_learning,rational,J1,17,30,30,17,25,11,14
378,q_learning,rational,J1,24,30,30,24,27,14,13
379,q_learning,rational,J0,30,23,23,30,27,15,12
380,q_learning,rational,J0,30,21,21,30,26,13,13
381,q_learning,rational,J1,27,30,30,27,26,12,14
382,q_learning,rational,J0,30,21,21,30,24,13,11
383,q_learning,rational,J0,30,19,19,30,27,14,13
384,q_learning,rational,J1,15,30,30,15,24,10,14
385,q_learning,rational,J1,25,30,30,25,25,14,11
