game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
2178,random,rational,J1,21,30,30,21,18,11,7
2179,random,rational,J1,12,30,30,12,14,8,6
2180,random,rational,J0,30,9,9,30,11,7,4
2181,random,rational,J1,21,30,30,21,22,10,12
2182,random,rational,J0,30,18,18,30,24,14,10
2183,random,rational,J1,15,30,30,15,18,5,13
2184,random,rational,J1,21,30,30,21,20,12,8
2185,random,rational,J1,1,30,30,1,4,0,4
2186,random,rational,J1,5,30,30,5,7,3,4
2187,random,rational,J0,30,2,2,30,5,4,1
2188,random,rational,J1,9,30,30,9,5,4,1
2189,random,rational,J1,10,30,30,10,10,3,7
2190,random,rational,J1,15,30,30,15,19,8,11
2191,random,rational,J1,2,30,30,2,5,2,3
2192,random,rational,J1,4,30,30,4,6,2,4
2193,random,rational,J1,5,30,30,5,7,3,4
2194,random,rational,J1,6,30,30,6,12,1,11
2195,random,rational,J0,30,23,23,30,25,14,11
2196,random,rational,J1,11,30,30,11,10,3,7
2197,random,rational,J1,29,30,30,29,23,14,9
2198,random,rational,J1,14,30,30,14,9,7,2
2199,random,rational,J1,11,30,30,11,11,6,5
2200,random,rational,J0,30,14,14,30,14,6,8
2201,random,rational,J0,30,15,15,30,14,5,9
2202,random,rational,J0,30,2,2,30,2,1,1
2203,random,rational,J1,23,30,30,23,23,9,14
2204,random,rational,J1,2,30,30,2,2,1,1
